yil;donem;kadro_kodu;kurum;unvan;il;ogrenim;kontenjan;bos_kadro;min_puan;max_puan;nitelik_kodlari;nitelikler;kadro_guid
2025;2;102010703;Dışişleri Bakanlığı;Hizmetli;Ankara;Ortaogretim;1;;96.582;96.582;2001;2001 - Herhangi bir ortaöğretim programından mezun olmak.;774cb853-eedb-f011-b180-a0369f7d1d8e
2025;2;102010920;İklim Değişikliği Başkanlığı;Destek Personeli;Ankara;Ortaogretim;1;;96.577;96.577;"2001;6262;7348";2001 - Herhangi bir ortaöğretim programından mezun olmak. | 6262 - MEB onaylı Hijyen Belgesine sahip olmak | 7348 - Bakınız: Başvurma Özel Şartları - Destek Personeli;7e4cb853-eedb-f011-b180-a0369f7d1d8e
2025;2;102010836;Gelir İdaresi Başkanlığı;Hizmetli;Bursa;Ortaogretim;1;;96.346;96.346;"2001;7325";2001 - Herhangi bir ortaöğretim programından mezun olmak. | 7325 - (Bakınız Başvurma Özel Şartları Bölümü Çay İşletmeleri Genel Müdürlüğü).;314db853-eedb-f011-b180-a0369f7d1d8e
2025;2;102010458;Devlet Su İşleri Genel Müdürlüğü;Destek Personeli;Diyarbakır;Ortaogretim;2;;96.303;99.403;"2001;6262;7248;7348";2001 - Herhangi bir ortaöğretim programından mezun olmak. | 6262 - MEB onaylı Hijyen Belgesine sahip olmak | 7248 - Vardiyalı Çalışmasına Engel Bir Durumu Bulunmamak | 7348 - Bakınız: Başvurma Özel Şartları - Destek Personeli;6a4db853-eedb-f011-b180-a0369f7d1d8e
2025;2;102010374;Devlet Su İşleri Genel Müdürlüğü;Destek Personeli;Antalya;Ortaogretim;1;;96.064;96.064;"2001;6262;7248;7348";2001 - Herhangi bir ortaöğretim programından mezun olmak. | 6262 - MEB onaylı Hijyen Belgesine sahip olmak | 7248 - Vardiyalı Çalışmasına Engel Bir Durumu Bulunmamak | 7348 - Bakınız: Başvurma Özel Şartları - Destek Personeli;854cb853-eedb-f011-b180-a0369f7d1d8e
2025;2;102010199;Bolu Abant İzzet Baysal Üniversitesi;Destek Personeli;Bolu;Ortaogretim;1;;95.434;95.434;"2001;7348";2001 - Herhangi bir ortaöğretim programından mezun olmak. | 7348 - Bakınız: Başvurma Özel Şartları - Destek Personeli;134db853-eedb-f011-b180-a0369f7d1d8e
2025;2;102010829;Gelir İdaresi Başkanlığı;Hizmetli;Ankara;Ortaogretim;1;;95.278;95.278;"2001;7325";2001 - Herhangi bir ortaöğretim programından mezun olmak. | 7325 - (Bakınız Başvurma Özel Şartları Bölümü Çay İşletmeleri Genel Müdürlüğü).;794cb853-eedb-f011-b180-a0369f7d1d8e
2025;2;102010850;Gelir İdaresi Başkanlığı;Hizmetli;Mersin;Ortaogretim;1;;95.07;95.07;"2001;7325";2001 - Herhangi bir ortaöğretim programından mezun olmak. | 7325 - (Bakınız Başvurma Özel Şartları Bölümü Çay İşletmeleri Genel Müdürlüğü).;5c4eb853-eedb-f011-b180-a0369f7d1d8e
2025;2;102010675;Devlet Su İşleri Genel Müdürlüğü;Destek Personeli;Şanlıurfa;Ortaogretim;3;;94.84;98.606;"2001;6262;7248;7348";2001 - Herhangi bir ortaöğretim programından mezun olmak. | 6262 - MEB onaylı Hijyen Belgesine sahip olmak | 7248 - Vardiyalı Çalışmasına Engel Bir Durumu Bulunmamak | 7348 - Bakınız: Başvurma Özel Şartları - Destek Personeli;f250b853-eedb-f011-b180-a0369f7d1d8e
2025;2;102011270;Sosyal Güvenlik Kurumu Başkanlığı;Destek Personeli;Mersin;Ortaogretim;1;;94.832;94.832;"2001;6262;7348";2001 - Herhangi bir ortaöğretim programından mezun olmak. | 6262 - MEB onaylı Hijyen Belgesine sahip olmak | 7348 - Bakınız: Başvurma Özel Şartları - Destek Personeli;5e4eb853-eedb-f011-b180-a0369f7d1d8e
