yil;donem;kadro_kodu;kurum;unvan;il;ogrenim;kontenjan;bos_kadro;min_puan;max_puan;nitelik_kodlari;nitelikler;kadro_guid
2019;4;167878302;T.C. Sağlık Bakanlığı Gaziantep Abdulkadir Yüksel Devlet Hastanesi;Sağlık Teknisyeni(Anestezi);Gaziantep;Ortaogretim;1;;98.739;98.739;"2089;6202";2089 - Aşağıdaki ortaöğretim programlarından birinden mezun olmak. | 6202 - Anestezi ve Reanimasyon - Anestezi Teknisyenliği Dalı (Dal kod: 101);f889c928-5eb3-e911-80ef-a0369f7d1486
2019;4;114574101;Adana Karataş 1 Nolu Acil Sağlık Hizmetleri İstasyonu;Sağlık Teknisyeni(İlk ve Acil Yardım);Adana;Ortaogretim;1;;98.138;98.138;"2087;6201";2087 - Aşağıdaki ortaöğretim programlarından birinden mezun olmak. | 6201 - Acil Sağlık Hizmetleri - Acil Tıp Teknisyenliği Dalı (Dal kod: 101);d683c928-5eb3-e911-80ef-a0369f7d1486
2019;4;142652501;Şanlıurfa Viranşehir 3 Nolu Acil Sağlık Hizmetleri İstasyonu;Sağlık Teknisyeni(İlk ve Acil Yardım);Şanlıurfa;Ortaogretim;1;;98.122;98.122;"2087;6201";2087 - Aşağıdaki ortaöğretim programlarından birinden mezun olmak. | 6201 - Acil Sağlık Hizmetleri - Acil Tıp Teknisyenliği Dalı (Dal kod: 101);0393c928-5eb3-e911-80ef-a0369f7d1486
2019;4;164520101;T.C. Sağlık Bakanlığı Sbü İstanbul Dr. Siyami Ersek Göğüs Kalp ve Damar Cerrahisi Eah;Sağlık Teknisyeni(Röntgen);İstanbul;Ortaogretim;1;;97.98;97.98;"2097;6207";2097 - Aşağıdaki ortaöğretim programlarından birinden mezun olmak. | 6207 - Radyoloji - Radyoloji Teknisyenliği Dalı (Dal kod: 101);e18cc928-5eb3-e911-80ef-a0369f7d1486
2019;4;165020101;T.C. Sağlık Bakanlığı Ergani Devlet Hastanesi;Hemşire;Diyarbakır;Ortaogretim;2;;96.794;98.18;"2125;6205;6205;6205";2125 - Aşağıdaki ortaöğretim programlarından birinden mezun olmak. | 6205 - Hemşirelik-Ebelik-Sağlık Memurluğu - Hemşirelik Dalı (Dal kod: 101) | 6205 - Hemşirelik-Ebelik-Sağlık Memurluğu - Sağlık Memurluğu Dalı (Dal kod: 103) | 6205 - Hemşirelik-Ebelik-Sağlık Memurluğu - Ebelik-Hemşirelik Dalı (Dal kod: 104);c788c928-5eb3-e911-80ef-a0369f7d1486
2019;4;173237601;Konya Kulu İlçe Sağlık Müdürlüğü;Hemşire;Konya;Ortaogretim;1;;96.16;96.16;"2125;6205;6205;6205";2125 - Aşağıdaki ortaöğretim programlarından birinden mezun olmak. | 6205 - Hemşirelik-Ebelik-Sağlık Memurluğu - Hemşirelik Dalı (Dal kod: 101) | 6205 - Hemşirelik-Ebelik-Sağlık Memurluğu - Sağlık Memurluğu Dalı (Dal kod: 103) | 6205 - Hemşirelik-Ebelik-Sağlık Memurluğu - Ebelik-Hemşirelik Dalı (Dal kod: 104);078fc928-5eb3-e911-80ef-a0369f7d1486
2019;4;112210101;T.C. Sağlık Bakanlığı Siirt Devlet Hastanesi;Hemşire;Siirt;Ortaogretim;1;;95.584;95.584;"2125;6205;6205;6205";2125 - Aşağıdaki ortaöğretim programlarından birinden mezun olmak. | 6205 - Hemşirelik-Ebelik-Sağlık Memurluğu - Hemşirelik Dalı (Dal kod: 101) | 6205 - Hemşirelik-Ebelik-Sağlık Memurluğu - Sağlık Memurluğu Dalı (Dal kod: 103) | 6205 - Hemşirelik-Ebelik-Sağlık Memurluğu - Ebelik-Hemşirelik Dalı (Dal kod: 104);ee91c928-5eb3-e911-80ef-a0369f7d1486
2019;4;117704102;T.C. Sağlık Bakanlığı Sbü Ankara Etlik Zübeyde Hanım Kadın Hastalıkları Eah;Sağlık Teknisyeni(Anestezi);Ankara;Ortaogretim;1;;95.333;95.333;"2089;6202";2089 - Aşağıdaki ortaöğretim programlarından birinden mezun olmak. | 6202 - Anestezi ve Reanimasyon - Anestezi Teknisyenliği Dalı (Dal kod: 101);9b85c928-5eb3-e911-80ef-a0369f7d1486
2019;4;130310101;T.C. Sağlık Bakanlığı Foça Devlet Hastanesi;Sağlık Teknisyeni(Laboratuvar);İzmir;Ortaogretim;1;;95.074;95.074;"2099;6210";2099 - Aşağıdaki ortaöğretim programlarından birinden mezun olmak. | 6210 - Tıbbi Laboratuvar - Tıbbi Laboratuvar Teknisyenliği Dalı (Dal kod: 101);0e8dc928-5eb3-e911-80ef-a0369f7d1486
2019;4;165492501;T.C. Sağlık Bakanlığı Hasankeyf İlçe Devlet Hastanesi;Hemşire;Batman;Ortaogretim;1;;94.908;94.908;"2125;6205;6205;6205";2125 - Aşağıdaki ortaöğretim programlarından birinden mezun olmak. | 6205 - Hemşirelik-Ebelik-Sağlık Memurluğu - Hemşirelik Dalı (Dal kod: 101) | 6205 - Hemşirelik-Ebelik-Sağlık Memurluğu - Sağlık Memurluğu Dalı (Dal kod: 103) | 6205 - Hemşirelik-Ebelik-Sağlık Memurluğu - Ebelik-Hemşirelik Dalı (Dal kod: 104);ec94c928-5eb3-e911-80ef-a0369f7d1486
2019;4;188794601;Hatay Reyhanlı 5 Nolu Acil Sağlık Hizmetleri İstasyonu;Sağlık Teknisyeni(İlk ve Acil Yardım);Hatay;Ortaogretim;1;;94.816;94.816;"2087;6201";2087 - Aşağıdaki ortaöğretim programlarından birinden mezun olmak. | 6201 - Acil Sağlık Hizmetleri - Acil Tıp Teknisyenliği Dalı (Dal kod: 101);d18ac928-5eb3-e911-80ef-a0369f7d1486
2019;4;120440101;T.C. Sağlık Bakanlığı Demirci Devlet Hastanesi;Sağlık Teknisyeni(Röntgen);Manisa;Ortaogretim;1;;94.782;94.782;"2097;6207";2097 - Aşağıdaki ortaöğretim programlarından birinden mezun olmak. | 6207 - Radyoloji - Radyoloji Teknisyenliği Dalı (Dal kod: 101);8b8fc928-5eb3-e911-80ef-a0369f7d1486
2019;4;160420101;T.C. Sağlık Bakanlığı Sandıklı Devlet Hastanesi;Hemşire;Afyonkarahisar;Ortaogretim;1;;94.632;94.632;"2125;6205;6205;6205";2125 - Aşağıdaki ortaöğretim programlarından birinden mezun olmak. | 6205 - Hemşirelik-Ebelik-Sağlık Memurluğu - Hemşirelik Dalı (Dal kod: 101) | 6205 - Hemşirelik-Ebelik-Sağlık Memurluğu - Sağlık Memurluğu Dalı (Dal kod: 103) | 6205 - Hemşirelik-Ebelik-Sağlık Memurluğu - Ebelik-Hemşirelik Dalı (Dal kod: 104);4a84c928-5eb3-e911-80ef-a0369f7d1486
2019;4;132408501;T.C. Sağlık Bakanlığı Sbü Şanlıurfa Mehmet Akif İnan Eğitim ve Araştırma Hastanesi;Hemşire;Şanlıurfa;Ortaogretim;4;;94.565;96.535;"2125;6205;6205;6205";2125 - Aşağıdaki ortaöğretim programlarından birinden mezun olmak. | 6205 - Hemşirelik-Ebelik-Sağlık Memurluğu - Hemşirelik Dalı (Dal kod: 101) | 6205 - Hemşirelik-Ebelik-Sağlık Memurluğu - Sağlık Memurluğu Dalı (Dal kod: 103) | 6205 - Hemşirelik-Ebelik-Sağlık Memurluğu - Ebelik-Hemşirelik Dalı (Dal kod: 104);fe92c928-5eb3-e911-80ef-a0369f7d1486
2019;4;110136101;Adıyaman Çelikhan 1 Nolu Acil Sağlık Hizmetleri İstasyonu;Sağlık Teknisyeni(İlk ve Acil Yardım);Adıyaman;Ortaogretim;1;;94.507;94.507;"2087;6201";2087 - Aşağıdaki ortaöğretim programlarından birinden mezun olmak. | 6201 - Acil Sağlık Hizmetleri - Acil Tıp Teknisyenliği Dalı (Dal kod: 101);4784c928-5eb3-e911-80ef-a0369f7d1486
2019;4;110563101;Gaziantep 5 Nolu Acıl Sağlık Hizmetleri Istasyonu;Sağlık Teknisyeni(İlk ve Acil Yardım);Gaziantep;Ortaogretim;1;;94.106;94.106;"2087;6201";2087 - Aşağıdaki ortaöğretim programlarından birinden mezun olmak. | 6201 - Acil Sağlık Hizmetleri - Acil Tıp Teknisyenliği Dalı (Dal kod: 101);f289c928-5eb3-e911-80ef-a0369f7d1486
2019;4;124010101;T.C. Sağlık Bakanlığı Bozkır Devlet Hastanesi;Sağlık Teknisyeni(Laboratuvar);Konya;Ortaogretim;1;;94.072;94.072;"2099;6210";2099 - Aşağıdaki ortaöğretim programlarından birinden mezun olmak. | 6210 - Tıbbi Laboratuvar - Tıbbi Laboratuvar Teknisyenliği Dalı (Dal kod: 101);218fc928-5eb3-e911-80ef-a0369f7d1486
2019;4;187980701;Osmaniye Düziçi 4 Nolu Acil Sağlık Hizmetleri İstasyonu;Sağlık Teknisyeni(İlk ve Acil Yardım);Osmaniye;Ortaogretim;1;;93.998;93.998;"2087;6201";2087 - Aşağıdaki ortaöğretim programlarından birinden mezun olmak. | 6201 - Acil Sağlık Hizmetleri - Acil Tıp Teknisyenliği Dalı (Dal kod: 101);d595c928-5eb3-e911-80ef-a0369f7d1486
2019;4;110470101;T.C. Sağlık Bakanlığı Zara Devlet Hastanesi;Hemşire;Sivas;Ortaogretim;1;;93.981;93.981;"2125;6205;6205;6205";2125 - Aşağıdaki ortaöğretim programlarından birinden mezun olmak. | 6205 - Hemşirelik-Ebelik-Sağlık Memurluğu - Hemşirelik Dalı (Dal kod: 101) | 6205 - Hemşirelik-Ebelik-Sağlık Memurluğu - Sağlık Memurluğu Dalı (Dal kod: 103) | 6205 - Hemşirelik-Ebelik-Sağlık Memurluğu - Ebelik-Hemşirelik Dalı (Dal kod: 104);3d92c928-5eb3-e911-80ef-a0369f7d1486
2019;4;118139202;T.C. Sağlık Bakanlığı Gölbaşı Şehit Ahmet Özsoy Devlet Hastanesi;Sağlık Teknisyeni(Röntgen);Ankara;Ortaogretim;1;;93.931;93.931;"2097;6207";2097 - Aşağıdaki ortaöğretim programlarından birinden mezun olmak. | 6207 - Radyoloji - Radyoloji Teknisyenliği Dalı (Dal kod: 101);a185c928-5eb3-e911-80ef-a0369f7d1486
2019;4;110136201;Adıyaman Gerger 1 Nolu Acil Sağlık Hizmetleri İstasyonu;Sağlık Teknisyeni(İlk ve Acil Yardım);Adıyaman;Ortaogretim;1;;93.931;93.931;"2087;6201";2087 - Aşağıdaki ortaöğretim programlarından birinden mezun olmak. | 6201 - Acil Sağlık Hizmetleri - Acil Tıp Teknisyenliği Dalı (Dal kod: 101);4884c928-5eb3-e911-80ef-a0369f7d1486
2019;4;172711601;Sinop Türkeli 2 Nolu Acil Sağlık Hizmetleri İstasyonu;Sağlık Teknisyeni(İlk ve Acil Yardım);Sinop;Ortaogretim;1;;93.872;93.872;"2087;6201";2087 - Aşağıdaki ortaöğretim programlarından birinden mezun olmak. | 6201 - Acil Sağlık Hizmetleri - Acil Tıp Teknisyenliği Dalı (Dal kod: 101);f391c928-5eb3-e911-80ef-a0369f7d1486
2019;4;166601002;T.C. Sağlık Bakanlığı Suruç Devlet Hastanesi;Sağlık Teknisyeni(Anestezi);Şanlıurfa;Ortaogretim;1;;93.864;93.864;"2089;6202";2089 - Aşağıdaki ortaöğretim programlarından birinden mezun olmak. | 6202 - Anestezi ve Reanimasyon - Anestezi Teknisyenliği Dalı (Dal kod: 101);0a93c928-5eb3-e911-80ef-a0369f7d1486
2019;4;115720101;T.C. Sağlık Bakanlığı Ordu Devlet Hastanesi;Hemşire;Ordu;Ortaogretim;1;;93.722;93.722;"2125;6205;6205;6205";2125 - Aşağıdaki ortaöğretim programlarından birinden mezun olmak. | 6205 - Hemşirelik-Ebelik-Sağlık Memurluğu - Hemşirelik Dalı (Dal kod: 101) | 6205 - Hemşirelik-Ebelik-Sağlık Memurluğu - Sağlık Memurluğu Dalı (Dal kod: 103) | 6205 - Hemşirelik-Ebelik-Sağlık Memurluğu - Ebelik-Hemşirelik Dalı (Dal kod: 104);1e91c928-5eb3-e911-80ef-a0369f7d1486
