yil;donem;kadro_kodu;kurum;unvan;il;ogrenim;kontenjan;bos_kadro;min_puan;max_puan;nitelik_kodlari;nitelikler;kadro_guid
2017;4;290744753;Karayolları Genel Müdürlüğü;Tekniker;Antalya;Onlisans;1;;93.287;93.287;"3225;1201;8535;9052;3229;1194;5309;6506";3225 - Aşağıdaki önlisans programlarından birinden mezun olmak. | 1201 - İnşaat | 8535 - İnşaat Teknikerliği | 9052 - İnşaat Teknolojisi | 3229 - Aşağıdaki önlisans programlarından birinden mezun olmak. | 1194 - Hazır Beton Teknolojisi | 5309 - Beton Teknolojisi | 6506 - B sınıfı sürücü belgesine sahip olmak;ac3dcaed-c31e-e711-80d3-a0369f7d149c
2017;4;290747745;Karayolları Genel Müdürlüğü;Büro Personeli;Elazığ;Onlisans;1;;91.972;91.972;"3173;1117;1124;1249;9032;3174;9331;3179;1129;1130;5351;8510;8560;9074;3183;5338;6271;9073;3219;1342;4312;4392;5346;5375;8538;3223;1255;1336;1338;4374;5368;8574;8575;9077";3173 - Aşağıdaki önlisans programlarından birinden mezun olmak. | 1117 - Bilgisayar Destekli Muhasebe | 1124 - Bilgisayarlı Muhasebe ve Vergi Uygulama | 1249 - Muhasebe | 9032 - Muhasebe ve Vergi Uygulamaları | 3174 - Aşağıdaki önlisans programlarından birinden mezun olmak. | 9331 - İşletme-Muhasebe | 3179 - Aşağıdaki önlisans programlarından birinden mezun olmak. | 1129 - Büro Yönetimi | 1130 - Büro Yönetimi ve Sekreterlik | 5351 - Ofis Teknolojileri ve Yönetimi | 8510 - Büro Yönetimi ve Yönetici Asistanlığı | 8560 - Sekreterlik | 9074 - Büro Hizmetleri ve Yönetici Asistanlığı | 3183 - Aşağıdaki önlisans programlarından birinden mezun olmak. | 5338 - İnsan Kaynakları | 6271 - Personel Yönetimi | 9073 - İnsan Kaynakları Yönetimi | 3219 - Aşağıdaki önlisans programlarından birinden mezun olmak. | 1342 - Uluslararası Taşımacılık Yönetimi | 4312 - Lojistik Yönetimi | 4392 - Uluslararası Taşımacılık ve Lojistik | 5346 - Lojistik | 5375 - Uluslararası Lojistik | 8538 - Kargo / Kargo Hizmetleri | 3223 - Aşağıdaki önlisans programlarından birinden mezun olmak. | 1255 - Otel Yöneticiliği | 1336 - Turizm İşletmeciliği ve Otelcilik | 1338 - Turizm ve Otelcilik / Turizm-Otelcilik | 4374 - Turizm ve Konaklama İşletmeciliği | 5368 - Turizm ve Otel İşletmeciliği | 8574 - Turizm Otel Yöneticiliği / Turizm ve Otel Yöneticiliği | 8575 - Turizm, Konaklama ve Otel İşletmeciliği | 9077 - Ağırlama Hizmetleri;d53dcaed-c31e-e711-80d3-a0369f7d149c
2017;4;290740705;Karayolları Genel Müdürlüğü;Büro Personeli;Ankara;Onlisans;6;;91.582;93.044;"3003;1102;6352";3003 - Aşağıdaki önlisans programlarından birinden mezun olmak. | 1102 - Adalet | 6352 - Adalet Meslek Yüksekokulu;983dcaed-c31e-e711-80d3-a0369f7d149c
2017;4;290741761;Karayolları Genel Müdürlüğü;Tekniker;Mersin;Onlisans;1;;91.383;91.383;"3225;1201;8535;9052;3229;1194;5309;6506";3225 - Aşağıdaki önlisans programlarından birinden mezun olmak. | 1201 - İnşaat | 8535 - İnşaat Teknikerliği | 9052 - İnşaat Teknolojisi | 3229 - Aşağıdaki önlisans programlarından birinden mezun olmak. | 1194 - Hazır Beton Teknolojisi | 5309 - Beton Teknolojisi | 6506 - B sınıfı sürücü belgesine sahip olmak;243ecaed-c31e-e711-80d3-a0369f7d149c
2017;4;290741585;Karayolları Genel Müdürlüğü;Tekniker;Ankara;Onlisans;1;;90.704;90.704;"3217;1216;1341;9011;6506";3217 - Aşağıdaki önlisans programlarından birinden mezun olmak. | 1216 - Karayolu Ulaşımı ve Trafik | 1341 - Ulaştırma | 9011 - Ulaştırma ve Trafik Hizmetleri | 6506 - B sınıfı sürücü belgesine sahip olmak;9b3dcaed-c31e-e711-80d3-a0369f7d149c
2017;4;290745105;Karayolları Genel Müdürlüğü;Tekniker;Bursa;Onlisans;1;;90.629;90.629;"3225;1201;8535;9052;3229;1194;5309;6506";3225 - Aşağıdaki önlisans programlarından birinden mezun olmak. | 1201 - İnşaat | 8535 - İnşaat Teknikerliği | 9052 - İnşaat Teknolojisi | 3229 - Aşağıdaki önlisans programlarından birinden mezun olmak. | 1194 - Hazır Beton Teknolojisi | 5309 - Beton Teknolojisi | 6506 - B sınıfı sürücü belgesine sahip olmak;be3dcaed-c31e-e711-80d3-a0369f7d149c
2017;4;290742113;Karayolları Genel Müdürlüğü;Tekniker;Kayseri;Onlisans;1;;90.496;90.496;"3225;1201;8535;9052;3229;1194;5309;6506";3225 - Aşağıdaki önlisans programlarından birinden mezun olmak. | 1201 - İnşaat | 8535 - İnşaat Teknikerliği | 9052 - İnşaat Teknolojisi | 3229 - Aşağıdaki önlisans programlarından birinden mezun olmak. | 1194 - Hazır Beton Teknolojisi | 5309 - Beton Teknolojisi | 6506 - B sınıfı sürücü belgesine sahip olmak;0c3ecaed-c31e-e711-80d3-a0369f7d149c
2017;4;290743873;Karayolları Genel Müdürlüğü;Tekniker;Van;Onlisans;1;;90.085;90.085;"3225;1201;8535;9052;3229;1194;5309;6506";3225 - Aşağıdaki önlisans programlarından birinden mezun olmak. | 1201 - İnşaat | 8535 - İnşaat Teknikerliği | 9052 - İnşaat Teknolojisi | 3229 - Aşağıdaki önlisans programlarından birinden mezun olmak. | 1194 - Hazır Beton Teknolojisi | 5309 - Beton Teknolojisi | 6506 - B sınıfı sürücü belgesine sahip olmak;583ecaed-c31e-e711-80d3-a0369f7d149c
2017;4;290747569;Karayolları Genel Müdürlüğü;Büro Personeli;Samsun;Onlisans;1;;90.067;90.067;"3173;1117;1124;1249;9032;3174;9331;3179;1129;1130;5351;8510;8560;9074;3183;5338;6271;9073;3219;1342;4312;4392;5346;5375;8538;3223;1255;1336;1338;4374;5368;8574;8575;9077";3173 - Aşağıdaki önlisans programlarından birinden mezun olmak. | 1117 - Bilgisayar Destekli Muhasebe | 1124 - Bilgisayarlı Muhasebe ve Vergi Uygulama | 1249 - Muhasebe | 9032 - Muhasebe ve Vergi Uygulamaları | 3174 - Aşağıdaki önlisans programlarından birinden mezun olmak. | 9331 - İşletme-Muhasebe | 3179 - Aşağıdaki önlisans programlarından birinden mezun olmak. | 1129 - Büro Yönetimi | 1130 - Büro Yönetimi ve Sekreterlik | 5351 - Ofis Teknolojileri ve Yönetimi | 8510 - Büro Yönetimi ve Yönetici Asistanlığı | 8560 - Sekreterlik | 9074 - Büro Hizmetleri ve Yönetici Asistanlığı | 3183 - Aşağıdaki önlisans programlarından birinden mezun olmak. | 5338 - İnsan Kaynakları | 6271 - Personel Yönetimi | 9073 - İnsan Kaynakları Yönetimi | 3219 - Aşağıdaki önlisans programlarından birinden mezun olmak. | 1342 - Uluslararası Taşımacılık Yönetimi | 4312 - Lojistik Yönetimi | 4392 - Uluslararası Taşımacılık ve Lojistik | 5346 - Lojistik | 5375 - Uluslararası Lojistik | 8538 - Kargo / Kargo Hizmetleri | 3223 - Aşağıdaki önlisans programlarından birinden mezun olmak. | 1255 - Otel Yöneticiliği | 1336 - Turizm İşletmeciliği ve Otelcilik | 1338 - Turizm ve Otelcilik / Turizm-Otelcilik | 4374 - Turizm ve Konaklama İşletmeciliği | 5368 - Turizm ve Otel İşletmeciliği | 8574 - Turizm Otel Yöneticiliği / Turizm ve Otel Yöneticiliği | 8575 - Turizm, Konaklama ve Otel İşletmeciliği | 9077 - Ağırlama Hizmetleri;283ecaed-c31e-e711-80d3-a0369f7d149c
2017;4;290745281;Karayolları Genel Müdürlüğü;Tekniker;Bursa;Onlisans;1;;89.975;89.975;"3317;9101;3319;1187;1188;1189;8546";3317 - Aşağıdaki önlisans programlarından birinden mezun olmak. | 9101 - Coğrafi Bilgi Sistemleri | 3319 - Aşağıdaki önlisans programlarından birinden mezun olmak. | 1187 - Harita | 1188 - Harita Kadastro / Harita ve Kadastro | 1189 - Harita ve Maden Ölçme | 8546 - Harita Teknikerliği;bf3dcaed-c31e-e711-80d3-a0369f7d149c
