yil;donem;kadro_kodu;kurum;unvan;il;ogrenim;kontenjan;bos_kadro;min_puan;max_puan;nitelik_kodlari;nitelikler;kadro_guid
2017;1;190940049;Bayrampaşa Belediye Başkanlığı;Memur;İstanbul;Ortaogretim;1;;98.251;98.251;"2001;7225";2001 - Herhangi bir ortaöğretim programından mezun olmak. | 7225 - Güvenlik Tahkikatının Olumlu Sonuçlanması.;836b266f-7956-e711-80d3-a0369f7d149c
2017;1;190930121;Çorum İl Özel İdaresi;Veri Hazırlama ve Kontrol İşletmeni;Çorum;Ortaogretim;1;;98.015;98.015;"2001;6225;7225";2001 - Herhangi bir ortaöğretim programından mezun olmak. | 6225 - M.E.B.'Dan Onaylı Bilgisayar İşletmeni Sertifikası Sahibi olmak. | 7225 - Güvenlik Tahkikatının Olumlu Sonuçlanması.;926a266f-7956-e711-80d3-a0369f7d149c
2017;1;190930385;Karaman İl Özel İdaresi;Memur;Karaman;Ortaogretim;2;;97.608;97.995;"2001;7225";2001 - Herhangi bir ortaöğretim programından mezun olmak. | 7225 - Güvenlik Tahkikatının Olumlu Sonuçlanması.;a16d266f-7956-e711-80d3-a0369f7d149c
2017;1;190940445;Küçükçekmece Belediye Başkanlığı;Memur;İstanbul;Ortaogretim;4;;97.066;98.09;"2001;7225";2001 - Herhangi bir ortaöğretim programından mezun olmak. | 7225 - Güvenlik Tahkikatının Olumlu Sonuçlanması.;856b266f-7956-e711-80d3-a0369f7d149c
2017;1;190940055;Bayrampaşa Belediye Başkanlığı;Zabıta Memuru;İstanbul;Ortaogretim;2;;96.662;97.099;"2001;6199;7225";2001 - Herhangi bir ortaöğretim programından mezun olmak. | 6199 - Yerleştirme işlemlerinin ilk günü itibariyle 30 yaşını doldurmamış olmak | 7225 - Güvenlik Tahkikatının Olumlu Sonuçlanması.;846b266f-7956-e711-80d3-a0369f7d149c
2017;1;190920367;Hatay Büyükşehir Belediye Başkanlığı;Tahsildar;Hatay;Ortaogretim;4;;96.017;98.507;"2001;7225";2001 - Herhangi bir ortaöğretim programından mezun olmak. | 7225 - Güvenlik Tahkikatının Olumlu Sonuçlanması.;286b266f-7956-e711-80d3-a0369f7d149c
2017;1;190930361;Hakkari İl Özel İdaresi;Memur;Hakkari;Ortaogretim;3;;95.896;97.568;"2001;7225";2001 - Herhangi bir ortaöğretim programından mezun olmak. | 7225 - Güvenlik Tahkikatının Olumlu Sonuçlanması.;1b6b266f-7956-e711-80d3-a0369f7d149c
2017;1;191080169;Devlet Hava Meydanları İşletmesi Genel Müdürlüğü;Teknisyen;Bursa;Ortaogretim;1;;95.735;95.735;"2023;6013;6014;6014;7225;7322";2023 - Aşağıdaki ortaöğretim programlarından birinden mezun olmak. | 6013 - Elektrik-Elektronik Teknolojisi | 6014 - Endüstriyel Otomasyon Teknolojileri - Endüstriyel Kontrol Dalı (Dal kod: 1) | 6014 - Endüstriyel Otomasyon Teknolojileri - Endüstriyel Elektronik Dalı (Dal kod: 102) | 7225 - Güvenlik Tahkikatının Olumlu Sonuçlanması. | 7322 - (Bakınız Başvurma Özel Şartları Bölümü Devlet Hava Meydanları İşletmesi Genel Müdürlüğü).;616a266f-7956-e711-80d3-a0369f7d149c
2017;1;190930037;Ardahan İl Özel İdaresi;Hizmetli;Ardahan;Ortaogretim;1;;95.549;95.549;"2001;7225";2001 - Herhangi bir ortaöğretim programından mezun olmak. | 7225 - Güvenlik Tahkikatının Olumlu Sonuçlanması.;e56d266f-7956-e711-80d3-a0369f7d149c
2017;1;110450355;Giresun Üniversitesi;Kaloriferci;Giresun;Ortaogretim;1;;95.525;95.525;"2001;6251;6297;6661;6663;7225;7347";2001 - Herhangi bir ortaöğretim programından mezun olmak. | 6251 - M.E.B.'Dan Onaylı Doğalgaz Kalorifer Ateşçiliği Sertifikası Sahibi olmak. | 6297 - M.E.B.'Dan Onaylı Kalorifer Ateşçiliği Sertifikası Sahibi olmak. | 6661 - 3308 Sayılı Kanuna Göre Kalorifercilik Dalında Ustalık Belgesine Sahip olmak. | 6663 - 3308 Sayılı Kanuna Göre Kalorifercilik Dalında Kalfalık Belgesine Sahip olmak. | 7225 - Güvenlik Tahkikatının Olumlu Sonuçlanması. | 7347 - (Bakınız Başvurma Özel Şartları Bölümü Kaloriferci).;106b266f-7956-e711-80d3-a0369f7d149c
2017;1;190940085;Boğazlıyan Belediye Başkanlığı;Zabıta Memuru;Yozgat;Ortaogretim;2;;95.479;95.64;"2001;6199;7225";2001 - Herhangi bir ortaöğretim programından mezun olmak. | 6199 - Yerleştirme işlemlerinin ilk günü itibariyle 30 yaşını doldurmamış olmak | 7225 - Güvenlik Tahkikatının Olumlu Sonuçlanması.;776d266f-7956-e711-80d3-a0369f7d149c
2017;1;190940481;Serdivan Belediye Başkanlığı;Zabıta Memuru;Sakarya;Ortaogretim;7;;95.011;97.129;"2001;6199;7225;7300";2001 - Herhangi bir ortaöğretim programından mezun olmak. | 6199 - Yerleştirme işlemlerinin ilk günü itibariyle 30 yaşını doldurmamış olmak | 7225 - Güvenlik Tahkikatının Olumlu Sonuçlanması. | 7300 - Bu kadro/pozisyonda vardiya sistemi uygulanmaktadır.;b06c266f-7956-e711-80d3-a0369f7d149c
2017;1;190930379;Karaman İl Özel İdaresi;Hizmetli;Karaman;Ortaogretim;2;;94.739;95.721;"2001;7225";2001 - Herhangi bir ortaöğretim programından mezun olmak. | 7225 - Güvenlik Tahkikatının Olumlu Sonuçlanması.;a06d266f-7956-e711-80d3-a0369f7d149c
2017;1;190940343;Düzce Belediye Başkanlığı;Zabıta Memuru;Düzce;Ortaogretim;10;;94.729;97.016;"2001;6199;7225";2001 - Herhangi bir ortaöğretim programından mezun olmak. | 6199 - Yerleştirme işlemlerinin ilk günü itibariyle 30 yaşını doldurmamış olmak | 7225 - Güvenlik Tahkikatının Olumlu Sonuçlanması.;fe6d266f-7956-e711-80d3-a0369f7d149c
2017;1;190930415;Kırklareli İl Özel İdaresi;Bekçi;Kırklareli;Ortaogretim;4;;94.699;97.34;"2001;7225";2001 - Herhangi bir ortaöğretim programından mezun olmak. | 7225 - Güvenlik Tahkikatının Olumlu Sonuçlanması.;006c266f-7956-e711-80d3-a0369f7d149c
2017;1;191080217;Devlet Hava Meydanları İşletmesi Genel Müdürlüğü;Teknisyen;Hatay;Ortaogretim;1;;94.617;94.617;"2023;6013;6014;6014;7225;7322";2023 - Aşağıdaki ortaöğretim programlarından birinden mezun olmak. | 6013 - Elektrik-Elektronik Teknolojisi | 6014 - Endüstriyel Otomasyon Teknolojileri - Endüstriyel Kontrol Dalı (Dal kod: 1) | 6014 - Endüstriyel Otomasyon Teknolojileri - Endüstriyel Elektronik Dalı (Dal kod: 102) | 7225 - Güvenlik Tahkikatının Olumlu Sonuçlanması. | 7322 - (Bakınız Başvurma Özel Şartları Bölümü Devlet Hava Meydanları İşletmesi Genel Müdürlüğü).;276b266f-7956-e711-80d3-a0369f7d149c
2017;1;110020001;Adıyaman Üniversitesi;Bekçi;Adıyaman;Ortaogretim;2;;94.566;95.251;"1101;2001;7225";1101 - Cinsiyeti Erkek olmak. | 2001 - Herhangi bir ortaöğretim programından mezun olmak. | 7225 - Güvenlik Tahkikatının Olumlu Sonuçlanması.;4e69266f-7956-e711-80d3-a0369f7d149c
2017;1;190940427;Kızıltepe Belediye Başkanlığı;Zabıta Memuru;Mardin;Ortaogretim;5;;94.417;97.713;"2001;6199;7225";2001 - Herhangi bir ortaöğretim programından mezun olmak. | 6199 - Yerleştirme işlemlerinin ilk günü itibariyle 30 yaşını doldurmamış olmak | 7225 - Güvenlik Tahkikatının Olumlu Sonuçlanması.;416c266f-7956-e711-80d3-a0369f7d149c
2017;1;190930391;Kastamonu İl Özel İdaresi;Bekçi;Kastamonu;Ortaogretim;3;;94.079;94.455;"2001;7225";2001 - Herhangi bir ortaöğretim programından mezun olmak. | 7225 - Güvenlik Tahkikatının Olumlu Sonuçlanması.;e26b266f-7956-e711-80d3-a0369f7d149c
