yil;donem;kadro_kodu;kurum;unvan;il;ogrenim;kontenjan;bos_kadro;min_puan;max_puan;nitelik_kodlari;nitelikler;kadro_guid
2017;5;190164645;İstanbul T.C. Sb. Anadolu Kuzey Khb. Sbü. Haydarpaşa Numune Eğitim ve Araştırma Hastanesi;Sağlık Teknisyeni (Laboratuvar);İstanbul;Ortaogretim;1;;98.281;98.281;"2099;6210";2099 - Aşağıdaki ortaöğretim programlarından birinden mezun olmak. | 6210 - Tıbbi Laboratuvar - Tıbbi Laboratuvar Teknisyenliği Dalı (Dal kod: 101);cb7e623d-7e4b-e711-80d3-a0369f7d149c
2017;5;190165113;İstanbul T.C. Sb. Fatih Bölgesi Khb. Sbü. Haseki Eğitim ve Araştırma Hastanesi;Sağlık Teknisyeni (Anestezi);İstanbul;Ortaogretim;1;;97.419;97.419;"2089;6202";2089 - Aşağıdaki ortaöğretim programlarından birinden mezun olmak. | 6202 - Anestezi ve Reanimasyon - Anestezi Teknisyenliği Dalı (Dal kod: 101);e57e623d-7e4b-e711-80d3-a0369f7d149c
2017;5;190165131;İstanbul T.C. Sb. Fatih Bölgesi Khb. Sbü. Haseki Eğitim ve Araştırma Hastanesi;Sağlık Teknisyeni (Laboratuvar);İstanbul;Ortaogretim;1;;96.357;96.357;"2099;6210";2099 - Aşağıdaki ortaöğretim programlarından birinden mezun olmak. | 6210 - Tıbbi Laboratuvar - Tıbbi Laboratuvar Teknisyenliği Dalı (Dal kod: 101);e67e623d-7e4b-e711-80d3-a0369f7d149c
2017;5;190162683;Gaziantep Dr. Ersin Arslan Eğitim ve Araştırma Hastanesi;Sağlık Teknisyeni (Laboratuvar);Gaziantep;Ortaogretim;1;;95.952;95.952;"2099;6210";2099 - Aşağıdaki ortaöğretim programlarından birinden mezun olmak. | 6210 - Tıbbi Laboratuvar - Tıbbi Laboratuvar Teknisyenliği Dalı (Dal kod: 101);727d623d-7e4b-e711-80d3-a0369f7d149c
2017;5;190165797;Kastamonu Dr.Münif İslamoğlu Devlet Hastanesi;Sağlık Teknisyeni (Anestezi);Kastamonu;Ortaogretim;1;;95.902;95.902;"2089;6202";2089 - Aşağıdaki ortaöğretim programlarından birinden mezun olmak. | 6202 - Anestezi ve Reanimasyon - Anestezi Teknisyenliği Dalı (Dal kod: 101);ff80623d-7e4b-e711-80d3-a0369f7d149c
2017;5;190163259;Hatay Devlet Hastanesi;Sağlık Teknisyeni (Anestezi);Hatay;Ortaogretim;1;;95.9;95.9;"2089;6202";2089 - Aşağıdaki ortaöğretim programlarından birinden mezun olmak. | 6202 - Anestezi ve Reanimasyon - Anestezi Teknisyenliği Dalı (Dal kod: 101);467e623d-7e4b-e711-80d3-a0369f7d149c
2017;5;190163799;İstanbul İstinye Devlet Hastanesi;Hemşire;İstanbul;Ortaogretim;1;;95.894;95.894;"2125;6205;6205;6205";2125 - Aşağıdaki ortaöğretim programlarından birinden mezun olmak. | 6205 - Hemşirelik-Ebelik-Sağlık Memurluğu - Hemşirelik Dalı (Dal kod: 101) | 6205 - Hemşirelik-Ebelik-Sağlık Memurluğu - Sağlık Memurluğu Dalı (Dal kod: 103) | 6205 - Hemşirelik-Ebelik-Sağlık Memurluğu - Ebelik-Hemşirelik Dalı (Dal kod: 104);9c7e623d-7e4b-e711-80d3-a0369f7d149c
2017;5;190165869;Kayseri Sarız İlçe Devlet Hastanesi;Sağlık Teknisyeni (İlk ve Acil Yardım);Kayseri;Ortaogretim;1;;95.598;95.598;"2087;6201";2087 - Aşağıdaki ortaöğretim programlarından birinden mezun olmak. | 6201 - Acil Sağlık Hizmetleri - Acil Tıp Teknisyenliği Dalı (Dal kod: 101);0381623d-7e4b-e711-80d3-a0369f7d149c
2017;5;190166715;Mersin Çamlıyayla İlçe Devlet Hastanesi;Sağlık Teknisyeni (İlk ve Acil Yardım);Mersin;Ortaogretim;2;;95.434;95.551;"2087;6201";2087 - Aşağıdaki ortaöğretim programlarından birinden mezun olmak. | 6201 - Acil Sağlık Hizmetleri - Acil Tıp Teknisyenliği Dalı (Dal kod: 101);837e623d-7e4b-e711-80d3-a0369f7d149c
2017;5;190165491;Kahramanmaraş Pazarcık Devlet Hastanesi;Sağlık Teknisyeni (Anestezi);Kahramanmaraş;Ortaogretim;1;;95.364;95.364;"2089;6202";2089 - Aşağıdaki ortaöğretim programlarından birinden mezun olmak. | 6202 - Anestezi ve Reanimasyon - Anestezi Teknisyenliği Dalı (Dal kod: 101);4c82623d-7e4b-e711-80d3-a0369f7d149c
2017;5;190165257;İstanbul Tuzla Devlet Hastanesi;Sağlık Teknisyeni (Anestezi);İstanbul;Ortaogretim;1;;95.346;95.346;"2089;6202";2089 - Aşağıdaki ortaöğretim programlarından birinden mezun olmak. | 6202 - Anestezi ve Reanimasyon - Anestezi Teknisyenliği Dalı (Dal kod: 101);ed7e623d-7e4b-e711-80d3-a0369f7d149c
2017;5;190166319;Sağlık Bakanlığı Dumlupınar Üniversitesi Kütahya Evliya Çelebi Eğitim ve Araştırma Hastanesi;Hemşire;Kütahya;Ortaogretim;1;;95.247;95.247;"2125;6205;6205;6205";2125 - Aşağıdaki ortaöğretim programlarından birinden mezun olmak. | 6205 - Hemşirelik-Ebelik-Sağlık Memurluğu - Hemşirelik Dalı (Dal kod: 101) | 6205 - Hemşirelik-Ebelik-Sağlık Memurluğu - Sağlık Memurluğu Dalı (Dal kod: 103) | 6205 - Hemşirelik-Ebelik-Sağlık Memurluğu - Ebelik-Hemşirelik Dalı (Dal kod: 104);c881623d-7e4b-e711-80d3-a0369f7d149c
2017;5;190165995;Kilis Devlet Hastanesi;Sağlık Teknisyeni (Röntgen);Kilis;Ortaogretim;1;;95.122;95.122;"2097;6207";2097 - Aşağıdaki ortaöğretim programlarından birinden mezun olmak. | 6207 - Radyoloji - Radyoloji Teknisyenliği Dalı (Dal kod: 101);0488623d-7e4b-e711-80d3-a0369f7d149c
2017;5;190161837;Diyarbakır Selahaddin Eyyubi Devlet Hastanesi;Sağlık Teknisyeni (Röntgen);Diyarbakır;Ortaogretim;1;;94.995;94.995;"2097;6207";2097 - Aşağıdaki ortaöğretim programlarından birinden mezun olmak. | 6207 - Radyoloji - Radyoloji Teknisyenliği Dalı (Dal kod: 101);047c623d-7e4b-e711-80d3-a0369f7d149c
