yil;donem;kadro_kodu;kurum;unvan;il;ogrenim;kontenjan;bos_kadro;min_puan;max_puan;nitelik_kodlari;nitelikler;kadro_guid
2021;10;190161622;Şanlıurfa Birecik 3 Nolu Acil Sağlık Hizmetleri İstasyonu;Sağlık Teknisyeni (İlk ve Acil Yardım);Şanlıurfa;Ortaogretim;1;;98.001;98.001;"2087;6201";2087 - Aşağıdaki ortaöğretim programlarından birinden mezun olmak. | 6201 - Acil Sağlık Hizmetleri - Acil Tıp Teknisyenliği Dalı (Dal kod: 101);2df82207-505e-ec11-8107-a0369f7d1484
2021;10;190161007;T.C. Sağlık Bakanlığı Seyhan Devlet Hastanesi;Hemşire;Adana;Ortaogretim;1;;97.327;97.327;"2125;6205;6205;6205";2125 - Aşağıdaki ortaöğretim programlarından birinden mezun olmak. | 6205 - Hemşirelik-Ebelik-Sağlık Memurluğu - Hemşirelik Dalı (Dal kod: 101) | 6205 - Hemşirelik-Ebelik-Sağlık Memurluğu - Sağlık Memurluğu Dalı (Dal kod: 103) | 6205 - Hemşirelik-Ebelik-Sağlık Memurluğu - Ebelik-Hemşirelik Dalı (Dal kod: 104);fede2207-505e-ec11-8107-a0369f7d1484
2021;10;190161448;Kocaeli Derince İlçe Sağlık Müdürlüğü;Hemşire;Kocaeli;Ortaogretim;1;;97.312;97.312;"2125;6205;6205;6205";2125 - Aşağıdaki ortaöğretim programlarından birinden mezun olmak. | 6205 - Hemşirelik-Ebelik-Sağlık Memurluğu - Hemşirelik Dalı (Dal kod: 101) | 6205 - Hemşirelik-Ebelik-Sağlık Memurluğu - Sağlık Memurluğu Dalı (Dal kod: 103) | 6205 - Hemşirelik-Ebelik-Sağlık Memurluğu - Ebelik-Hemşirelik Dalı (Dal kod: 104);10f02207-505e-ec11-8107-a0369f7d1484
2021;10;190161408;Karaman 10 Nolu Acil Sağlık Hizmetleri İstasyonu;Sağlık Teknisyeni (İlk ve Acil Yardım);Karaman;Ortaogretim;1;;97.051;97.051;"2087;6201";2087 - Aşağıdaki ortaöğretim programlarından birinden mezun olmak. | 6201 - Acil Sağlık Hizmetleri - Acil Tıp Teknisyenliği Dalı (Dal kod: 101);a2fa2207-505e-ec11-8107-a0369f7d1484
2021;10;190161083;T.C. Sağlık Bakanlığı Finike Devlet Hastanesi;Hemşire;Antalya;Ortaogretim;1;;95.998;95.998;"2125;6205;6205;6205";2125 - Aşağıdaki ortaöğretim programlarından birinden mezun olmak. | 6205 - Hemşirelik-Ebelik-Sağlık Memurluğu - Hemşirelik Dalı (Dal kod: 101) | 6205 - Hemşirelik-Ebelik-Sağlık Memurluğu - Sağlık Memurluğu Dalı (Dal kod: 103) | 6205 - Hemşirelik-Ebelik-Sağlık Memurluğu - Ebelik-Hemşirelik Dalı (Dal kod: 104);0be22207-505e-ec11-8107-a0369f7d1484
2021;10;190161323;İstanbul Avrupa İl Ambulans Servisi Komuta Kontrol Merkezi;Sağlık Teknisyeni (İlk ve Acil Yardım);İstanbul;Ortaogretim;1;;95.937;95.937;"2087;6201";2087 - Aşağıdaki ortaöğretim programlarından birinden mezun olmak. | 6201 - Acil Sağlık Hizmetleri - Acil Tıp Teknisyenliği Dalı (Dal kod: 101);50eb2207-505e-ec11-8107-a0369f7d1484
2021;10;190161587;T.C. Sağlık Bakanlığı Samsun Gazi Devlet Hastanesi;Hemşire;Samsun;Ortaogretim;1;;95.931;95.931;"2125;6205;6205;6205";2125 - Aşağıdaki ortaöğretim programlarından birinden mezun olmak. | 6205 - Hemşirelik-Ebelik-Sağlık Memurluğu - Hemşirelik Dalı (Dal kod: 101) | 6205 - Hemşirelik-Ebelik-Sağlık Memurluğu - Sağlık Memurluğu Dalı (Dal kod: 103) | 6205 - Hemşirelik-Ebelik-Sağlık Memurluğu - Ebelik-Hemşirelik Dalı (Dal kod: 104);63f52207-505e-ec11-8107-a0369f7d1484
2021;10;190161177;T.C. Sağlık Bakanlığı Kestel Devlet Hastanesi;Hemşire;Bursa;Ortaogretim;1;;95.775;95.775;"2125;6205;6205;6205";2125 - Aşağıdaki ortaöğretim programlarından birinden mezun olmak. | 6205 - Hemşirelik-Ebelik-Sağlık Memurluğu - Hemşirelik Dalı (Dal kod: 101) | 6205 - Hemşirelik-Ebelik-Sağlık Memurluğu - Sağlık Memurluğu Dalı (Dal kod: 103) | 6205 - Hemşirelik-Ebelik-Sağlık Memurluğu - Ebelik-Hemşirelik Dalı (Dal kod: 104);54e52207-505e-ec11-8107-a0369f7d1484
2021;10;190161068;T.C. Sağlık Bakanlığı Ankara Şehir Hastanesi;Sağlık Teknisyeni (Röntgen);Ankara;Ortaogretim;1;;95.699;95.699;"2097;6207";2097 - Aşağıdaki ortaöğretim programlarından birinden mezun olmak. | 6207 - Radyoloji - Radyoloji Teknisyenliği Dalı (Dal kod: 101);fce12207-505e-ec11-8107-a0369f7d1484
2021;10;190161510;Mardin Kızıltepe 7 Nolu Acil Sağlık Hizmetleri İstasyonu;Sağlık Teknisyeni (İlk ve Acil Yardım);Mardin;Ortaogretim;1;;95.677;95.677;"2087;6201";2087 - Aşağıdaki ortaöğretim programlarından birinden mezun olmak. | 6201 - Acil Sağlık Hizmetleri - Acil Tıp Teknisyenliği Dalı (Dal kod: 101);d1f22207-505e-ec11-8107-a0369f7d1484
2021;10;190161236;Elazığ Kovancılar 1 Nolu Acıl Sağlık Hizmetleri Istasyonu;Sağlık Teknisyeni (İlk ve Acil Yardım);Elazığ;Ortaogretim;1;;95.589;95.589;"2087;6201";2087 - Aşağıdaki ortaöğretim programlarından birinden mezun olmak. | 6201 - Acil Sağlık Hizmetleri - Acil Tıp Teknisyenliği Dalı (Dal kod: 101);9fe72207-505e-ec11-8107-a0369f7d1484
2021;10;190161214;Diyarbakır Silvan 4 Nolu (Çatakköprü) Acil Sağlık Hizmetleri İstasyonu;Sağlık Teknisyeni (İlk ve Acil Yardım);Diyarbakır;Ortaogretim;1;;95.557;95.557;"2087;6201";2087 - Aşağıdaki ortaöğretim programlarından birinden mezun olmak. | 6201 - Acil Sağlık Hizmetleri - Acil Tıp Teknisyenliği Dalı (Dal kod: 101);b4e62207-505e-ec11-8107-a0369f7d1484
2021;10;190161500;T.C. Sağlık Bakanlığı Malatya Eğitim ve Araştırma Hastanesi;Sağlık Teknisyeni (Anestezi);Malatya;Ortaogretim;1;;95.413;95.413;"2089;6202";2089 - Aşağıdaki ortaöğretim programlarından birinden mezun olmak. | 6202 - Anestezi ve Reanimasyon - Anestezi Teknisyenliği Dalı (Dal kod: 101);6cf12207-505e-ec11-8107-a0369f7d1484
2021;10;190161002;T.C. Sağlık Bakanlığı Adana Yüreğir Devlet Hastanesi;Hemşire;Adana;Ortaogretim;1;;95.316;95.316;"2125;6205;6205;6205";2125 - Aşağıdaki ortaöğretim programlarından birinden mezun olmak. | 6205 - Hemşirelik-Ebelik-Sağlık Memurluğu - Hemşirelik Dalı (Dal kod: 101) | 6205 - Hemşirelik-Ebelik-Sağlık Memurluğu - Sağlık Memurluğu Dalı (Dal kod: 103) | 6205 - Hemşirelik-Ebelik-Sağlık Memurluğu - Ebelik-Hemşirelik Dalı (Dal kod: 104);f9de2207-505e-ec11-8107-a0369f7d1484
2021;10;190161517;Mardin Savur 1 Nolı Acil Sağlık Hizmetleri İstasyonu;Sağlık Teknisyeni (İlk ve Acil Yardım);Mardin;Ortaogretim;1;;95.313;95.313;"2087;6201";2087 - Aşağıdaki ortaöğretim programlarından birinden mezun olmak. | 6201 - Acil Sağlık Hizmetleri - Acil Tıp Teknisyenliği Dalı (Dal kod: 101);d3f22207-505e-ec11-8107-a0369f7d1484
2021;10;190161044;Aksaray Güzelyurt 2 (Ihlara ) Nolu Acil Sağlık Hizmetleri İstasyonu;Sağlık Teknisyeni (İlk ve Acil Yardım);Aksaray;Ortaogretim;1;;95.284;95.284;"2087;6201";2087 - Aşağıdaki ortaöğretim programlarından birinden mezun olmak. | 6201 - Acil Sağlık Hizmetleri - Acil Tıp Teknisyenliği Dalı (Dal kod: 101);61fa2207-505e-ec11-8107-a0369f7d1484
2021;10;190161389;T.C. Sağlık Bakanlığı Kemalpaşa Devlet Hastanesi;Hemşire;İzmir;Ortaogretim;1;;94.872;94.872;"2125;6205;6205;6205";2125 - Aşağıdaki ortaöğretim programlarından birinden mezun olmak. | 6205 - Hemşirelik-Ebelik-Sağlık Memurluğu - Hemşirelik Dalı (Dal kod: 101) | 6205 - Hemşirelik-Ebelik-Sağlık Memurluğu - Sağlık Memurluğu Dalı (Dal kod: 103) | 6205 - Hemşirelik-Ebelik-Sağlık Memurluğu - Ebelik-Hemşirelik Dalı (Dal kod: 104);2fee2207-505e-ec11-8107-a0369f7d1484
2021;10;190161613;T.C. Sağlık Bakanlığı Sivas Devlet Hastanesi;Hemşire;Sivas;Ortaogretim;1;;94.827;94.827;"2125;6205;6205;6205";2125 - Aşağıdaki ortaöğretim programlarından birinden mezun olmak. | 6205 - Hemşirelik-Ebelik-Sağlık Memurluğu - Hemşirelik Dalı (Dal kod: 101) | 6205 - Hemşirelik-Ebelik-Sağlık Memurluğu - Sağlık Memurluğu Dalı (Dal kod: 103) | 6205 - Hemşirelik-Ebelik-Sağlık Memurluğu - Ebelik-Hemşirelik Dalı (Dal kod: 104);6ff62207-505e-ec11-8107-a0369f7d1484
2021;10;190161377;T.C. Sağlık Bakanlığı Üsküdar Devlet Hastanesi;Hemşire;İstanbul;Ortaogretim;1;;94.795;94.795;"2125;6205;6205;6205";2125 - Aşağıdaki ortaöğretim programlarından birinden mezun olmak. | 6205 - Hemşirelik-Ebelik-Sağlık Memurluğu - Hemşirelik Dalı (Dal kod: 101) | 6205 - Hemşirelik-Ebelik-Sağlık Memurluğu - Sağlık Memurluğu Dalı (Dal kod: 103) | 6205 - Hemşirelik-Ebelik-Sağlık Memurluğu - Ebelik-Hemşirelik Dalı (Dal kod: 104);86eb2207-505e-ec11-8107-a0369f7d1484
2021;10;190161021;Afyonkarahisar Bolvadin 3 Nolu Acil Sağlık Hizmetleri İstasyonu;Sağlık Teknisyeni (İlk ve Acil Yardım);Afyonkarahisar;Ortaogretim;1;;94.678;94.678;"2087;6201";2087 - Aşağıdaki ortaöğretim programlarından birinden mezun olmak. | 6201 - Acil Sağlık Hizmetleri - Acil Tıp Teknisyenliği Dalı (Dal kod: 101);cadf2207-505e-ec11-8107-a0369f7d1484
2021;10;190161398;Kahramanmaraş Dulkadiroğlu 1 Nolu Acil Sağlık Hizmetleri İstasyonu;Sağlık Teknisyeni (İlk ve Acil Yardım);Kahramanmaraş;Ortaogretim;1;;94.669;94.669;"2087;6201";2087 - Aşağıdaki ortaöğretim programlarından birinden mezun olmak. | 6201 - Acil Sağlık Hizmetleri - Acil Tıp Teknisyenliği Dalı (Dal kod: 101);1ef22207-505e-ec11-8107-a0369f7d1484
2021;10;190161390;T.C. Sağlık Bakanlığı Menemen Devlet Hastanesi;Hemşire;İzmir;Ortaogretim;1;;94.633;94.633;"2125;6205;6205;6205";2125 - Aşağıdaki ortaöğretim programlarından birinden mezun olmak. | 6205 - Hemşirelik-Ebelik-Sağlık Memurluğu - Hemşirelik Dalı (Dal kod: 101) | 6205 - Hemşirelik-Ebelik-Sağlık Memurluğu - Sağlık Memurluğu Dalı (Dal kod: 103) | 6205 - Hemşirelik-Ebelik-Sağlık Memurluğu - Ebelik-Hemşirelik Dalı (Dal kod: 104);30ee2207-505e-ec11-8107-a0369f7d1484
2021;10;190161450;Kocaeli İzmit İlçe Sağlık Müdürlüğü;Hemşire;Kocaeli;Ortaogretim;1;;94.586;94.586;"2125;6205;6205;6205";2125 - Aşağıdaki ortaöğretim programlarından birinden mezun olmak. | 6205 - Hemşirelik-Ebelik-Sağlık Memurluğu - Hemşirelik Dalı (Dal kod: 101) | 6205 - Hemşirelik-Ebelik-Sağlık Memurluğu - Sağlık Memurluğu Dalı (Dal kod: 103) | 6205 - Hemşirelik-Ebelik-Sağlık Memurluğu - Ebelik-Hemşirelik Dalı (Dal kod: 104);12f02207-505e-ec11-8107-a0369f7d1484
2021;10;190161585;T.C. Sağlık Bakanlığı Bafra Devlet Hastanesi;Hemşire;Samsun;Ortaogretim;1;;94.478;94.478;"2125;6205;6205;6205";2125 - Aşağıdaki ortaöğretim programlarından birinden mezun olmak. | 6205 - Hemşirelik-Ebelik-Sağlık Memurluğu - Hemşirelik Dalı (Dal kod: 101) | 6205 - Hemşirelik-Ebelik-Sağlık Memurluğu - Sağlık Memurluğu Dalı (Dal kod: 103) | 6205 - Hemşirelik-Ebelik-Sağlık Memurluğu - Ebelik-Hemşirelik Dalı (Dal kod: 104);61f52207-505e-ec11-8107-a0369f7d1484
2021;10;190161511;Mardin Nusaybin 4 Nolu Acil Sağlık Hizmetleri İstasyonu;Sağlık Teknisyeni (İlk ve Acil Yardım);Mardin;Ortaogretim;1;;94.443;94.443;"2087;6201";2087 - Aşağıdaki ortaöğretim programlarından birinden mezun olmak. | 6201 - Acil Sağlık Hizmetleri - Acil Tıp Teknisyenliği Dalı (Dal kod: 101);d2f22207-505e-ec11-8107-a0369f7d1484
2021;10;190161485;Kütahya Hisarcık 1 Nolu Acil Sağlık Hizmetleri İstasyonu;Sağlık Teknisyeni (İlk ve Acil Yardım);Kütahya;Ortaogretim;1;;94.325;94.325;"2087;6201";2087 - Aşağıdaki ortaöğretim programlarından birinden mezun olmak. | 6201 - Acil Sağlık Hizmetleri - Acil Tıp Teknisyenliği Dalı (Dal kod: 101);5df12207-505e-ec11-8107-a0369f7d1484
2021;10;190161001;T.C. Sağlık Bakanlığı Adana Dr.Ekrem Tok Ruh Sağlığı ve Hastalıkları Hastanesi;Hemşire;Adana;Ortaogretim;1;;94.322;94.322;"2125;6205;6205;6205";2125 - Aşağıdaki ortaöğretim programlarından birinden mezun olmak. | 6205 - Hemşirelik-Ebelik-Sağlık Memurluğu - Hemşirelik Dalı (Dal kod: 101) | 6205 - Hemşirelik-Ebelik-Sağlık Memurluğu - Sağlık Memurluğu Dalı (Dal kod: 103) | 6205 - Hemşirelik-Ebelik-Sağlık Memurluğu - Ebelik-Hemşirelik Dalı (Dal kod: 104);f8de2207-505e-ec11-8107-a0369f7d1484
2021;10;190161395;T.C. Sağlık Bakanlığı Torbalı Devlet Hastanesi;Hemşire;İzmir;Ortaogretim;1;;94.284;94.284;"2125;6205;6205;6205";2125 - Aşağıdaki ortaöğretim programlarından birinden mezun olmak. | 6205 - Hemşirelik-Ebelik-Sağlık Memurluğu - Hemşirelik Dalı (Dal kod: 101) | 6205 - Hemşirelik-Ebelik-Sağlık Memurluğu - Sağlık Memurluğu Dalı (Dal kod: 103) | 6205 - Hemşirelik-Ebelik-Sağlık Memurluğu - Ebelik-Hemşirelik Dalı (Dal kod: 104);35ee2207-505e-ec11-8107-a0369f7d1484
2021;10;190161233;T.C. Sağlık Bakanlığı Eskişehir Yunus Emre Devlet Hastanesi;Hemşire;Eskişehir;Ortaogretim;1;;94.281;94.281;"2125;6205;6205;6205";2125 - Aşağıdaki ortaöğretim programlarından birinden mezun olmak. | 6205 - Hemşirelik-Ebelik-Sağlık Memurluğu - Hemşirelik Dalı (Dal kod: 101) | 6205 - Hemşirelik-Ebelik-Sağlık Memurluğu - Sağlık Memurluğu Dalı (Dal kod: 103) | 6205 - Hemşirelik-Ebelik-Sağlık Memurluğu - Ebelik-Hemşirelik Dalı (Dal kod: 104);9ce82207-505e-ec11-8107-a0369f7d1484
2021;10;190161590;Siirt İl Ambulans Servisi Komuta Kontrol Merkezi;Sağlık Teknisyeni (İlk ve Acil Yardım);Siirt;Ortaogretim;1;;94.034;94.034;"2087;6201";2087 - Aşağıdaki ortaöğretim programlarından birinden mezun olmak. | 6201 - Acil Sağlık Hizmetleri - Acil Tıp Teknisyenliği Dalı (Dal kod: 101);b6f52207-505e-ec11-8107-a0369f7d1484
2021;10;190161468;T.C. Sağlık Bakanlığı Beyşehir Devlet Hastanesi;Hemşire;Konya;Ortaogretim;1;;94.025;94.025;"2125;6205;6205;6205";2125 - Aşağıdaki ortaöğretim programlarından birinden mezun olmak. | 6205 - Hemşirelik-Ebelik-Sağlık Memurluğu - Hemşirelik Dalı (Dal kod: 101) | 6205 - Hemşirelik-Ebelik-Sağlık Memurluğu - Sağlık Memurluğu Dalı (Dal kod: 103) | 6205 - Hemşirelik-Ebelik-Sağlık Memurluğu - Ebelik-Hemşirelik Dalı (Dal kod: 104);24f02207-505e-ec11-8107-a0369f7d1484
2021;10;190161202;T.C. Sağlık Bakanlığı Denizli Servergazi Devlet Hastanesi;Hemşire;Denizli;Ortaogretim;1;;93.931;93.931;"2125;6205;6205;6205";2125 - Aşağıdaki ortaöğretim programlarından birinden mezun olmak. | 6205 - Hemşirelik-Ebelik-Sağlık Memurluğu - Hemşirelik Dalı (Dal kod: 101) | 6205 - Hemşirelik-Ebelik-Sağlık Memurluğu - Sağlık Memurluğu Dalı (Dal kod: 103) | 6205 - Hemşirelik-Ebelik-Sağlık Memurluğu - Ebelik-Hemşirelik Dalı (Dal kod: 104);a8e62207-505e-ec11-8107-a0369f7d1484
2021;10;190161232;T.C. Sağlık Bakanlığı Eskişehir Şehir Hastanesi;Sağlık Teknisyeni (Anestezi);Eskişehir;Ortaogretim;1;;93.916;93.916;"2089;6202";2089 - Aşağıdaki ortaöğretim programlarından birinden mezun olmak. | 6202 - Anestezi ve Reanimasyon - Anestezi Teknisyenliği Dalı (Dal kod: 101);9be82207-505e-ec11-8107-a0369f7d1484
2021;10;190161528;T.C. Sağlık Bakanlığı Mersin Şehir Hastanesi;Sağlık Teknisyeni (Tıbbi Sekreter);Mersin;Ortaogretim;1;;93.881;93.881;"2101;6008;6209";2101 - Aşağıdaki ortaöğretim programlarından birinden mezun olmak. | 6008 - Büro Yönetimi - Tıp Sekreterliği Dalı (Dal kod: 101) | 6209 - Sağlık Hizmetleri Sekreterliği - Tıbbi Sekreterlik Dalı (Dal kod: 101);05eb2207-505e-ec11-8107-a0369f7d1484
2021;10;190161107;T.C. Sağlık Bakanlığı Kuşadası Devlet Hastanesi;Hemşire;Aydın;Ortaogretim;1;;93.791;93.791;"2125;6205;6205;6205";2125 - Aşağıdaki ortaöğretim programlarından birinden mezun olmak. | 6205 - Hemşirelik-Ebelik-Sağlık Memurluğu - Hemşirelik Dalı (Dal kod: 101) | 6205 - Hemşirelik-Ebelik-Sağlık Memurluğu - Sağlık Memurluğu Dalı (Dal kod: 103) | 6205 - Hemşirelik-Ebelik-Sağlık Memurluğu - Ebelik-Hemşirelik Dalı (Dal kod: 104);d8e22207-505e-ec11-8107-a0369f7d1484
2021;10;190161317;T.C. Sağlık Bakanlığı Iğdır Devlet Hastanesi;Hemşire;Iğdır;Ortaogretim;1;;93.75;93.75;"2125;6205;6205;6205";2125 - Aşağıdaki ortaöğretim programlarından birinden mezun olmak. | 6205 - Hemşirelik-Ebelik-Sağlık Memurluğu - Hemşirelik Dalı (Dal kod: 101) | 6205 - Hemşirelik-Ebelik-Sağlık Memurluğu - Sağlık Memurluğu Dalı (Dal kod: 103) | 6205 - Hemşirelik-Ebelik-Sağlık Memurluğu - Ebelik-Hemşirelik Dalı (Dal kod: 104);13fc2207-505e-ec11-8107-a0369f7d1484
2021;10;190161328;T.C. Sağlık Bakanlığı Başakşehir Çam ve Sakura Şehir Hastanesi;Sağlık Teknisyeni (Anestezi);İstanbul;Ortaogretim;1;;93.722;93.722;"2089;6202";2089 - Aşağıdaki ortaöğretim programlarından birinden mezun olmak. | 6202 - Anestezi ve Reanimasyon - Anestezi Teknisyenliği Dalı (Dal kod: 101);55eb2207-505e-ec11-8107-a0369f7d1484
2021;10;190161201;T.C. Sağlık Bakanlığı Denizli Devlet Hastanesi;Hemşire;Denizli;Ortaogretim;2;;93.667;93.913;"2125;6205;6205;6205";2125 - Aşağıdaki ortaöğretim programlarından birinden mezun olmak. | 6205 - Hemşirelik-Ebelik-Sağlık Memurluğu - Hemşirelik Dalı (Dal kod: 101) | 6205 - Hemşirelik-Ebelik-Sağlık Memurluğu - Sağlık Memurluğu Dalı (Dal kod: 103) | 6205 - Hemşirelik-Ebelik-Sağlık Memurluğu - Ebelik-Hemşirelik Dalı (Dal kod: 104);a7e62207-505e-ec11-8107-a0369f7d1484
2021;10;190161099;T.C. Sağlık Bakanlığı Hopa Devlet Hastanesi;Hemşire;Artvin;Ortaogretim;1;;93.666;93.666;"2125;6205;6205;6205";2125 - Aşağıdaki ortaöğretim programlarından birinden mezun olmak. | 6205 - Hemşirelik-Ebelik-Sağlık Memurluğu - Hemşirelik Dalı (Dal kod: 101) | 6205 - Hemşirelik-Ebelik-Sağlık Memurluğu - Sağlık Memurluğu Dalı (Dal kod: 103) | 6205 - Hemşirelik-Ebelik-Sağlık Memurluğu - Ebelik-Hemşirelik Dalı (Dal kod: 104);a2e22207-505e-ec11-8107-a0369f7d1484
2021;10;190161424;Kastamonu Doğanyurt 1 Nolu Acil Sağlık Hizmetleri İstasyonu;Sağlık Teknisyeni (İlk ve Acil Yardım);Kastamonu;Ortaogretim;1;;93.661;93.661;"2087;6201";2087 - Aşağıdaki ortaöğretim programlarından birinden mezun olmak. | 6201 - Acil Sağlık Hizmetleri - Acil Tıp Teknisyenliği Dalı (Dal kod: 101);d8ee2207-505e-ec11-8107-a0369f7d1484
2021;10;190161605;Sivas 8 Nolu (Yıldız) Acil Sağlık Hizmetleri İstasyonu;Sağlık Teknisyeni (İlk ve Acil Yardım);Sivas;Ortaogretim;1;;93.634;93.634;"2087;6201";2087 - Aşağıdaki ortaöğretim programlarından birinden mezun olmak. | 6201 - Acil Sağlık Hizmetleri - Acil Tıp Teknisyenliği Dalı (Dal kod: 101);67f62207-505e-ec11-8107-a0369f7d1484
2021;10;190161719;T.C. Sağlık Bakanlığı Sarıkaya Devlet Hastanesi;Hemşire;Yozgat;Ortaogretim;1;;93.487;93.487;"2125;6205;6205;6205";2125 - Aşağıdaki ortaöğretim programlarından birinden mezun olmak. | 6205 - Hemşirelik-Ebelik-Sağlık Memurluğu - Hemşirelik Dalı (Dal kod: 101) | 6205 - Hemşirelik-Ebelik-Sağlık Memurluğu - Sağlık Memurluğu Dalı (Dal kod: 103) | 6205 - Hemşirelik-Ebelik-Sağlık Memurluğu - Ebelik-Hemşirelik Dalı (Dal kod: 104);9af92207-505e-ec11-8107-a0369f7d1484
