yil;donem;kadro_kodu;kurum;unvan;il;ogrenim;kontenjan;bos_kadro;min_puan;max_puan;nitelik_kodlari;nitelikler;kadro_guid
2016;4;901800849;Gıda, Tarım ve Hayvancılık Bakanlığı;Mühendis;İzmir;Lisans;1;;92.204;92.204;"4799;3191";4799 - Aşağıdaki lisans programlarından birinden mezun olmak. | 3191 - Gıda Mühendisliği;922a39c6-c20a-e611-80c6-a0369f7d1486
2016;4;901800831;Gıda, Tarım ve Hayvancılık Bakanlığı;Mühendis;İzmir;Lisans;1;;91.888;91.888;"4799;3191";4799 - Aşağıdaki lisans programlarından birinden mezun olmak. | 3191 - Gıda Mühendisliği;892a39c6-c20a-e611-80c6-a0369f7d1486
2016;4;901800835;Gıda, Tarım ve Hayvancılık Bakanlığı;Mühendis;İzmir;Lisans;1;;91.861;91.861;"4799;3191";4799 - Aşağıdaki lisans programlarından birinden mezun olmak. | 3191 - Gıda Mühendisliği;8b2a39c6-c20a-e611-80c6-a0369f7d1486
2016;4;901800183;Gıda, Tarım ve Hayvancılık Bakanlığı;Mühendis;Aydın;Lisans;2;;91.85;91.984;"4799;3191";4799 - Aşağıdaki lisans programlarından birinden mezun olmak. | 3191 - Gıda Mühendisliği;592939c6-c20a-e611-80c6-a0369f7d1486
2016;4;901800129;Gıda, Tarım ve Hayvancılık Bakanlığı;Mühendis;Antalya;Lisans;2;;91.641;91.65;"4799;3191";4799 - Aşağıdaki lisans programlarından birinden mezun olmak. | 3191 - Gıda Mühendisliği;4b2939c6-c20a-e611-80c6-a0369f7d1486
2016;4;901800833;Gıda, Tarım ve Hayvancılık Bakanlığı;Mühendis;İzmir;Lisans;1;;91.619;91.619;"4799;3191";4799 - Aşağıdaki lisans programlarından birinden mezun olmak. | 3191 - Gıda Mühendisliği;8a2a39c6-c20a-e611-80c6-a0369f7d1486
2016;4;901800677;Gıda, Tarım ve Hayvancılık Bakanlığı;Mühendis;Hatay;Lisans;1;;91.617;91.617;"4799;3191";4799 - Aşağıdaki lisans programlarından birinden mezun olmak. | 3191 - Gıda Mühendisliği;402a39c6-c20a-e611-80c6-a0369f7d1486
2016;4;901801551;Gıda, Tarım ve Hayvancılık Bakanlığı;Mühendis;Tekirdağ;Lisans;1;;91.362;91.362;"4799;3191";4799 - Aşağıdaki lisans programlarından birinden mezun olmak. | 3191 - Gıda Mühendisliği;b22b39c6-c20a-e611-80c6-a0369f7d1486
2016;4;901800769;Gıda, Tarım ve Hayvancılık Bakanlığı;Mühendis;İstanbul;Lisans;1;;91.269;91.269;"4799;3191";4799 - Aşağıdaki lisans programlarından birinden mezun olmak. | 3191 - Gıda Mühendisliği;6a2a39c6-c20a-e611-80c6-a0369f7d1486
2016;4;901801535;Gıda, Tarım ve Hayvancılık Bakanlığı;Mühendis;Tekirdağ;Lisans;1;;91.227;91.227;"4799;3191";4799 - Aşağıdaki lisans programlarından birinden mezun olmak. | 3191 - Gıda Mühendisliği;aa2b39c6-c20a-e611-80c6-a0369f7d1486
2016;4;901800127;Gıda, Tarım ve Hayvancılık Bakanlığı;Mühendis;Antalya;Lisans;3;;91.184;91.386;"4799;3191";4799 - Aşağıdaki lisans programlarından birinden mezun olmak. | 3191 - Gıda Mühendisliği;4a2939c6-c20a-e611-80c6-a0369f7d1486
2016;4;901800353;Gıda, Tarım ve Hayvancılık Bakanlığı;Mühendis;Bursa;Lisans;1;;91.153;91.153;"4799;3191";4799 - Aşağıdaki lisans programlarından birinden mezun olmak. | 3191 - Gıda Mühendisliği;a22939c6-c20a-e611-80c6-a0369f7d1486
