yil;donem;kadro_kodu;kurum;unvan;il;ogrenim;kontenjan;bos_kadro;min_puan;max_puan;nitelik_kodlari;nitelikler;kadro_guid
2013;2;191170005;Makina ve Kimya Endüstrisi Kurumu Genel Müdürlüğü;Memur;Ankara;Ortaogretim;1;;97.405;97.405;2001;2001 - Herhangi bir ortaöğretim programından mezun olmak.;b02afcd5-5225-e511-b6dc-14feb5cc13c9
2013;2;190080031;Çevre ve Şehircilik Bakanlığı;Memur;Sakarya;Ortaogretim;1;;96.626;96.626;2001;2001 - Herhangi bir ortaöğretim programından mezun olmak.;2934fcd5-5225-e511-b6dc-14feb5cc13c9
2013;2;190670003;Devlet Opera ve Balesi Genel Müdürlüğü;Memur;İstanbul;Ortaogretim;1;;95.586;95.586;2001;2001 - Herhangi bir ortaöğretim programından mezun olmak.;6a30fcd5-5225-e511-b6dc-14feb5cc13c9
2013;2;191591275;Türkiye Kamu Hastaneleri Kurumu Başkanlığı;Şoför;Afyonkarahisar;Ortaogretim;1;;95.463;95.463;"2001;6505";2001 - Herhangi bir ortaöğretim programından mezun olmak. | 6505 - B Sınıfı Sürücü Belgesi Sahibi olmak.;2529fcd5-5225-e511-b6dc-14feb5cc13c9
2013;2;191420004;Ekonomi Bakanlığı;Veri Hazırlama ve Kontrol İşletmeni;İzmir;Ortaogretim;1;;95.329;95.329;2001;2001 - Herhangi bir ortaöğretim programından mezun olmak.;8830fcd5-5225-e511-b6dc-14feb5cc13c9
2013;2;190080027;Çevre ve Şehircilik Bakanlığı;Memur;Karaman;Ortaogretim;1;;95.251;95.251;2001;2001 - Herhangi bir ortaöğretim programından mezun olmak.;1c37fcd5-5225-e511-b6dc-14feb5cc13c9
2013;2;191420003;Ekonomi Bakanlığı;Veri Hazırlama ve Kontrol İşletmeni;Ankara;Ortaogretim;3;;94.901;98.654;2001;2001 - Herhangi bir ortaöğretim programından mezun olmak.;af2afcd5-5225-e511-b6dc-14feb5cc13c9
2013;2;190080026;Çevre ve Şehircilik Bakanlığı;Memur;İstanbul;Ortaogretim;2;;94.807;95.027;2001;2001 - Herhangi bir ortaöğretim programından mezun olmak.;6c30fcd5-5225-e511-b6dc-14feb5cc13c9
2013;2;190080030;Çevre ve Şehircilik Bakanlığı;Memur;Manisa;Ortaogretim;1;;94.608;94.608;2001;2001 - Herhangi bir ortaöğretim programından mezun olmak.;7132fcd5-5225-e511-b6dc-14feb5cc13c9
2013;2;190080024;Çevre ve Şehircilik Bakanlığı;Memur;Düzce;Ortaogretim;1;;94.43;94.43;2001;2001 - Herhangi bir ortaöğretim programından mezun olmak.;b038fcd5-5225-e511-b6dc-14feb5cc13c9
2013;2;190080032;Çevre ve Şehircilik Bakanlığı;Memur;Sivas;Ortaogretim;1;;94.427;94.427;2001;2001 - Herhangi bir ortaöğretim programından mezun olmak.;c534fcd5-5225-e511-b6dc-14feb5cc13c9
2013;2;190080020;Çevre ve Şehircilik Bakanlığı;Memur;Ankara;Ortaogretim;1;;94.373;94.373;2001;2001 - Herhangi bir ortaöğretim programından mezun olmak.;c82afcd5-5225-e511-b6dc-14feb5cc13c9
2013;2;190300002;Devlet Personel Başkanlığı;Dağıtıcı;Ankara;Ortaogretim;1;;94.327;94.327;2001;2001 - Herhangi bir ortaöğretim programından mezun olmak.;b32afcd5-5225-e511-b6dc-14feb5cc13c9
2013;2;191591254;Türkiye Kamu Hastaneleri Kurumu Başkanlığı;Şoför;Diyarbakır;Ortaogretim;1;;94.302;94.302;"2001;6505";2001 - Herhangi bir ortaöğretim programından mezun olmak. | 6505 - B Sınıfı Sürücü Belgesi Sahibi olmak.;022dfcd5-5225-e511-b6dc-14feb5cc13c9
2013;2;191230003;Toprak Mahsulleri Ofisi Genel Müdürlüğü;Memur;Afyonkarahisar;Ortaogretim;1;;94.254;94.254;"2001;7324";2001 - Herhangi bir ortaöğretim programından mezun olmak. | 7324 - (Bakınız Başvurma Özel Şartları Bölümü Toprak Mahsulleri Ofisi Genel Müdürlüğü).;1e29fcd5-5225-e511-b6dc-14feb5cc13c9
2013;2;190080022;Çevre ve Şehircilik Bakanlığı;Memur;Balıkesir;Ortaogretim;1;;93.818;93.818;2001;2001 - Herhangi bir ortaöğretim programından mezun olmak.;732bfcd5-5225-e511-b6dc-14feb5cc13c9
2013;2;191230002;Toprak Mahsulleri Ofisi Genel Müdürlüğü;Memur;Konya;Ortaogretim;1;;93.744;93.744;"2001;7324";2001 - Herhangi bir ortaöğretim programından mezun olmak. | 7324 - (Bakınız Başvurma Özel Şartları Bölümü Toprak Mahsulleri Ofisi Genel Müdürlüğü).;2832fcd5-5225-e511-b6dc-14feb5cc13c9
2013;2;191080031;Devlet Hava Meydanları İşletmesi Genel Müdürlüğü;Teknisyen;Hakkari;Ortaogretim;1;;93.696;93.696;"2061;1835;1987;1993;2101;2666;2933;3036;3173;3648;4369;5443;5445;5447;5449;5511;5719;5771";2061 - Aşağıdaki ortaöğretim programlarından birinden mezun olmak. | 1835 - Kalıp Bölümü/Kalıpçılık Bölümü | 1987 - Makine Bölümü | 1993 - Makine Ressamlığı Bölümü | 2101 - Model Bölümü/Modelcilik Bölümü | 2666 - Tesviye Bölümü/Tesviyecilik Bölümü | 2933 - Makine Model Bölümü | 3036 - Bilgisayarlı Nümerik Kontrol (Cnc) Bölümü/Nümerik Kontrollü Makineler (Cnc) Bölümü | 3173 - Mermer Teknolojisi (Süsleme Taşçılığı) Bölümü/Mermer Teknolojisi Bölümü | 3648 - Süsleme Taşçılığı Bölümü | 4369 - Makine Teknolojisi/Makine Teknolojisi Alanı ve Dalları | 5443 - Bilgisayar Destekli Endüstriyel Modelleme (Ahşap Modelleme) Bölümü | 5445 - Bilgisayar Destekli Endüstriyel Modelleme (Bilgisayar Destekli Modelleme) Bölümü | 5447 - Bilgisayar Destekli Endüstriyel Modelleme (Metal Modelleme) Bölümü | 5449 - Bilgisayar Destekli Endüstriyel Modelleme (Plastik Modelleme) Bölümü | 5511 - Frezecilik Bölümü | 5719 - Teknik Resim (Makina) Bölümü | 5771 - Tornacılık Bölümü;2a2ffcd5-5225-e511-b6dc-14feb5cc13c9
2013;2;110890003;Selçuk Üniversitesi;Memur;Konya;Ortaogretim;1;;93.474;93.474;2001;2001 - Herhangi bir ortaöğretim programından mezun olmak.;2532fcd5-5225-e511-b6dc-14feb5cc13c9
2013;2;110890004;Selçuk Üniversitesi;Memur;Konya;Ortaogretim;1;;93.47;93.47;2001;2001 - Herhangi bir ortaöğretim programından mezun olmak.;2632fcd5-5225-e511-b6dc-14feb5cc13c9
2013;2;190080023;Çevre ve Şehircilik Bakanlığı;Memur;Burdur;Ortaogretim;1;;93.271;93.271;2001;2001 - Herhangi bir ortaöğretim programından mezun olmak.;1a2cfcd5-5225-e511-b6dc-14feb5cc13c9
2013;2;190080029;Çevre ve Şehircilik Bakanlığı;Memur;Kırklareli;Ortaogretim;1;;93.046;93.046;2001;2001 - Herhangi bir ortaöğretim programından mezun olmak.;7331fcd5-5225-e511-b6dc-14feb5cc13c9
2013;2;190080021;Çevre ve Şehircilik Bakanlığı;Memur;Ardahan;Ortaogretim;1;;93.027;93.027;2001;2001 - Herhangi bir ortaöğretim programından mezun olmak.;d537fcd5-5225-e511-b6dc-14feb5cc13c9
2013;2;191591259;Türkiye Kamu Hastaneleri Kurumu Başkanlığı;Şoför;Batman;Ortaogretim;1;;93.013;93.013;"2001;6505";2001 - Herhangi bir ortaöğretim programından mezun olmak. | 6505 - B Sınıfı Sürücü Belgesi Sahibi olmak.;5b37fcd5-5225-e511-b6dc-14feb5cc13c9
2013;2;190080019;Çevre ve Şehircilik Bakanlığı;Memur;Aksaray;Ortaogretim;1;;93.009;93.009;2001;2001 - Herhangi bir ortaöğretim programından mezun olmak.;d136fcd5-5225-e511-b6dc-14feb5cc13c9
2013;2;190940006;Kaş (Antalya) Belediyesi Başkanlığı;Hizmetli;Antalya;Ortaogretim;1;;92.967;92.967;"2001;7225";2001 - Herhangi bir ortaöğretim programından mezun olmak. | 7225 - Güvenlik Tahkikatının Olumlu Sonuçlanması.;d22afcd5-5225-e511-b6dc-14feb5cc13c9
2013;2;190080025;Çevre ve Şehircilik Bakanlığı;Memur;Gümüşhane;Ortaogretim;1;;92.875;92.875;2001;2001 - Herhangi bir ortaöğretim programından mezun olmak.;c82efcd5-5225-e511-b6dc-14feb5cc13c9
2013;2;110140004;Atatürk Üniversitesi;Memur;Erzurum;Ortaogretim;2;;92.868;94.298;2001;2001 - Herhangi bir ortaöğretim programından mezun olmak.;df2dfcd5-5225-e511-b6dc-14feb5cc13c9
2013;2;190080033;Çevre ve Şehircilik Bakanlığı;Memur;Tokat;Ortaogretim;1;;92.857;92.857;2001;2001 - Herhangi bir ortaöğretim programından mezun olmak.;2a35fcd5-5225-e511-b6dc-14feb5cc13c9
2013;2;190180003;Gıda, Tarım ve Hayvancılık Bakanlığı;Hizmetli;Hatay;Ortaogretim;1;;92.857;92.857;2001;2001 - Herhangi bir ortaöğretim programından mezun olmak.;3c2ffcd5-5225-e511-b6dc-14feb5cc13c9
