yil;donem;kadro_kodu;kurum;unvan;il;ogrenim;kontenjan;bos_kadro;min_puan;max_puan;nitelik_kodlari;nitelikler;kadro_guid
2015;2;190880001;Milli Güvenlik Kurulu Genel Sekreterliği;Hizmetli;Ankara;Ortaogretim;1;;97.636;97.636;2001;2001 - Herhangi bir ortaöğretim programından mezun olmak.;aef228d0-4a8c-e511-bbe9-14feb5cc13c9
2015;2;190130003;Maliye Bakanlığı;Şoför;Ağrı;Ortaogretim;1;;95.36;95.36;"2001;6511;7326";2001 - Herhangi bir ortaöğretim programından mezun olmak. | 6511 - E Sınıfı Sürücü Belgesi Sahibi olmak. | 7326 - (Bakınız Başvurma Özel Şartları Bölümü Maliye Bakanlığı).;2df228d0-4a8c-e511-bbe9-14feb5cc13c9
2015;2;190130007;Maliye Bakanlığı;Şoför;Sakarya;Ortaogretim;1;;94.331;94.331;"2001;6511;7326";2001 - Herhangi bir ortaöğretim programından mezun olmak. | 6511 - E Sınıfı Sürücü Belgesi Sahibi olmak. | 7326 - (Bakınız Başvurma Özel Şartları Bölümü Maliye Bakanlığı).;2bf528d0-4a8c-e511-bbe9-14feb5cc13c9
2015;2;190130011;Maliye Bakanlığı;Şoför;Şanlıurfa;Ortaogretim;1;;93.931;93.931;"2001;6511;7326";2001 - Herhangi bir ortaöğretim programından mezun olmak. | 6511 - E Sınıfı Sürücü Belgesi Sahibi olmak. | 7326 - (Bakınız Başvurma Özel Şartları Bölümü Maliye Bakanlığı).;9af528d0-4a8c-e511-bbe9-14feb5cc13c9
2015;2;110040009;Afyon Kocatepe Üniversitesi;Kaloriferci;Afyonkarahisar;Ortaogretim;2;;92.907;94.222;"2001;6251;6297;6661;6663;7347";2001 - Herhangi bir ortaöğretim programından mezun olmak. | 6251 - M.E.B.'Dan Onaylı Doğalgaz Kalorifer Ateşçiliği Sertifikası Sahibi olmak. | 6297 - M.E.B.'Dan Onaylı Kalorifer Ateşçiliği Sertifikası Sahibi olmak. | 6661 - 3308 Sayılı Kanuna Göre Kalorifercilik Dalında Ustalık Belgesine Sahip olmak. | 6663 - 3308 Sayılı Kanuna Göre Kalorifercilik Dalında Kalfalık Belgesine Sahip olmak. | 7347 - (Bakınız Başvurma Özel Şartları Bölümü Kaloriferci).;10f228d0-4a8c-e511-bbe9-14feb5cc13c9
2015;2;190130001;Maliye Bakanlığı;Şoför;Ankara;Ortaogretim;5;;92.813;95.663;"2001;6511;7326";2001 - Herhangi bir ortaöğretim programından mezun olmak. | 6511 - E Sınıfı Sürücü Belgesi Sahibi olmak. | 7326 - (Bakınız Başvurma Özel Şartları Bölümü Maliye Bakanlığı).;b1f228d0-4a8c-e511-bbe9-14feb5cc13c9
2015;2;190130009;Maliye Bakanlığı;Şoför;Sinop;Ortaogretim;1;;91.39;91.39;"2001;6511;7326";2001 - Herhangi bir ortaöğretim programından mezun olmak. | 6511 - E Sınıfı Sürücü Belgesi Sahibi olmak. | 7326 - (Bakınız Başvurma Özel Şartları Bölümü Maliye Bakanlığı).;52f528d0-4a8c-e511-bbe9-14feb5cc13c9
2015;2;190110017;İçişleri Bakanlığı;Şoför;Ankara;Ortaogretim;4;;90.937;94.396;"2001;6511;7225";2001 - Herhangi bir ortaöğretim programından mezun olmak. | 6511 - E Sınıfı Sürücü Belgesi Sahibi olmak. | 7225 - Güvenlik Tahkikatının Olumlu Sonuçlanması.;aff228d0-4a8c-e511-bbe9-14feb5cc13c9
2015;2;190130005;Maliye Bakanlığı;Şoför;Kars;Ortaogretim;1;;90.894;90.894;"2001;6511;7326";2001 - Herhangi bir ortaöğretim programından mezun olmak. | 6511 - E Sınıfı Sürücü Belgesi Sahibi olmak. | 7326 - (Bakınız Başvurma Özel Şartları Bölümü Maliye Bakanlığı).;61f428d0-4a8c-e511-bbe9-14feb5cc13c9
2015;2;190110001;İçişleri Bakanlığı;Teknisyen;Ankara;Ortaogretim;2;;90.783;92.754;"2011;6006;2023;6013;6014;2027;6013;6014;6052;7225;7257;7300";2011 - Aşağıdaki ortaöğretim programlarından birinden mezun olmak. | 6006 - Bilişim Teknolojileri | 2023 - Aşağıdaki ortaöğretim programlarından birinden mezun olmak. | 6013 - Elektrik-Elektronik Teknolojisi | 6014 - Endüstriyel Otomasyon Teknolojileri - Endüstriyel Elektronik Dalı (Dal kod: 102) | 2027 - Aşağıdaki ortaöğretim programlarından birinden mezun olmak. | 6013 - Elektrik-Elektronik Teknolojisi - Otomatik Kumanda Dalı (Dal kod: 101) | 6014 - Endüstriyel Otomasyon Teknolojileri | 6052 - Tekstil Teknolojisi - Tekstil Mekatroniği Dalı (Dal kod: 6) | 7225 - Güvenlik Tahkikatının Olumlu Sonuçlanması. | 7257 - Seyahate ve Arazide Çalışmaya Elverişli olmak. | 7300 - Bu kadro/pozisyonda vardiya sistemi uygulanmaktadır.;a9f228d0-4a8c-e511-bbe9-14feb5cc13c9
