yil;donem;kadro_kodu;kurum;unvan;il;ogrenim;kontenjan;bos_kadro;min_puan;max_puan;nitelik_kodlari;nitelikler;kadro_guid
2012;5;190163785;İstanbul Haydarpaşa Numune Eğitim ve Araştırma Hastanesi;Sağlık Memuru Laboratuvar Teknisyeni;İstanbul;Ortaogretim;1;;95.304;95.304;"2099;1951;5683;5761";2099 - Aşağıdaki ortaöğretim programlarından birinden mezun olmak. | 1951 - Laboratuvar Bölümü/Laboratuvar Teknisyenliği Bölümü | 5683 - Sağlık (Tıbbi Laboratuvar Dalı) | 5761 - Tıbbi Laboratuvar Alanı ve Dalları;2496e8bd-2b26-e511-b6dc-14feb5cc13c9
2012;5;190164005;İstanbul Şişli Etfal Eğitim ve Araştırma Hastanesi;Sağlık Memuru Laboratuvar Teknisyeni;İstanbul;Ortaogretim;1;;93.803;93.803;"2099;1951;5683;5761";2099 - Aşağıdaki ortaöğretim programlarından birinden mezun olmak. | 1951 - Laboratuvar Bölümü/Laboratuvar Teknisyenliği Bölümü | 5683 - Sağlık (Tıbbi Laboratuvar Dalı) | 5761 - Tıbbi Laboratuvar Alanı ve Dalları;5b96e8bd-2b26-e511-b6dc-14feb5cc13c9
2012;5;190163893;İstanbul Sağlık Bakanlığı İstanbul Medeniyet Üniversitesi Göztepe Eğitim ve Araştırma Hastanesi;Sağlık Memuru Laboratuvar Teknisyeni;İstanbul;Ortaogretim;1;;92.079;92.079;"2099;1951;5683;5761";2099 - Aşağıdaki ortaöğretim programlarından birinden mezun olmak. | 1951 - Laboratuvar Bölümü/Laboratuvar Teknisyenliği Bölümü | 5683 - Sağlık (Tıbbi Laboratuvar Dalı) | 5761 - Tıbbi Laboratuvar Alanı ve Dalları;3f96e8bd-2b26-e511-b6dc-14feb5cc13c9
2012;5;190163909;İstanbul Sağlık Bakanlığı-Marmara Üniversitesi Pendik Eğitim ve Araştırma Hastanesi;Sağlık Memuru Laboratuvar Teknisyeni;İstanbul;Ortaogretim;1;;91.792;91.792;"2099;1951;5683;5761";2099 - Aşağıdaki ortaöğretim programlarından birinden mezun olmak. | 1951 - Laboratuvar Bölümü/Laboratuvar Teknisyenliği Bölümü | 5683 - Sağlık (Tıbbi Laboratuvar Dalı) | 5761 - Tıbbi Laboratuvar Alanı ve Dalları;4396e8bd-2b26-e511-b6dc-14feb5cc13c9
2012;5;190165985;Ordu Ünye Devlet Hastanesi;Hemşire;Ordu;Ortaogretim;1;;91.253;91.253;"2125;1746;2315;3606";2125 - Aşağıdaki ortaöğretim programlarından birinden mezun olmak. | 1746 - Hemşirelik Bölümü | 2315 - Sağlık Memurluğu Bölümü | 3606 - Ebelik-Hemşirelik Bölümü;129be8bd-2b26-e511-b6dc-14feb5cc13c9
2012;5;190161889;Çankırı Devlet Hastanesi;Sağlık Memuru Anestezi Teknisyeni;Çankırı;Ortaogretim;1;;90.857;90.857;"2089;1051;5421;5673";2089 - Aşağıdaki ortaöğretim programlarından birinden mezun olmak. | 1051 - Anestezi Bölümü/Anestezi Teknisyenliği Bölümü | 5421 - Anestezi ve Reanimasyon Alanı ve Dalları | 5673 - Sağlık (Anestezi Dalı);1591e8bd-2b26-e511-b6dc-14feb5cc13c9
2012;5;190163689;İstanbul Erenköy Ruh Ve Sinir Hastalıkları Eğitim Ve Araştırma Hastanesi;Sağlık Memuru Laboratuvar Teknisyeni;İstanbul;Ortaogretim;1;;90.557;90.557;"2099;1951;5683;5761";2099 - Aşağıdaki ortaöğretim programlarından birinden mezun olmak. | 1951 - Laboratuvar Bölümü/Laboratuvar Teknisyenliği Bölümü | 5683 - Sağlık (Tıbbi Laboratuvar Dalı) | 5761 - Tıbbi Laboratuvar Alanı ve Dalları;0c96e8bd-2b26-e511-b6dc-14feb5cc13c9
2012;5;190161129;Batman Kadın Doğum Ve Çocuk Hastalıkları Hastanesi;Sağlık Memuru Tıbbi Sekreter;Batman;Ortaogretim;1;;90.454;90.454;"2101;2687;3538;5459;5685;5687";2101 - Aşağıdaki ortaöğretim programlarından birinden mezun olmak. | 2687 - Tıp Sekreterliği Bölümü | 3538 - Tıbbi Sekreterlik Bölümü | 5459 - Büro Yönetimi ve Sekreterlik (Tıp Sekreterliği Dalı) | 5685 - Sağlık (Tıbbi Sekreterlik Dalı) | 5687 - Sağlık Hizmetleri Sekreterliği Alanı ve Dalları;aa9fe8bd-2b26-e511-b6dc-14feb5cc13c9
2012;5;190163869;İstanbul Maltepe Ceza İnfaz Kurumu Devlet Hastanesi;Sağlık Memuru Laboratuvar Teknisyeni;İstanbul;Ortaogretim;2;;90.356;90.408;"2099;1951;5683;5761";2099 - Aşağıdaki ortaöğretim programlarından birinden mezun olmak. | 1951 - Laboratuvar Bölümü/Laboratuvar Teknisyenliği Bölümü | 5683 - Sağlık (Tıbbi Laboratuvar Dalı) | 5761 - Tıbbi Laboratuvar Alanı ve Dalları;3996e8bd-2b26-e511-b6dc-14feb5cc13c9
2012;5;190163897;İstanbul Sağlık Bakanlığı İstanbul Medeniyet Üniversitesi Göztepe Eğitim ve Araştırma Hastanesi;Sağlık Memuru Ortopedi Teknisyeni;İstanbul;Ortaogretim;1;;90.174;90.174;"2095;2191;4571;5633;5679";2095 - Aşağıdaki ortaöğretim programlarından birinden mezun olmak. | 2191 - Ortopedik Cihaz ve Protez Teknisyenliği Bölümü | 4571 - Ortopedi Teknisyenliği Bölümü | 5633 - Ortopedik Protez ve Ortez Alanı ve Dalları | 5679 - Sağlık (Ortopedik Protez Ortez Dalı);4096e8bd-2b26-e511-b6dc-14feb5cc13c9
