yil;donem;kadro_kodu;kurum;unvan;il;ogrenim;kontenjan;bos_kadro;min_puan;max_puan;nitelik_kodlari;nitelikler;kadro_guid
2013;5;900800078;Çevre ve Şehircilik Bakanlığı;Mühendis;Mersin;Lisans;1;;94.91;94.91;"4639;3252;4314";4639 - Aşağıdaki lisans programlarından birinden mezun olmak. | 3252 - Makine Mühendisliği | 4314 - Makine ve İmalat Mühendisliği;13ccf394-5f25-e511-b6dc-14feb5cc13c9
2013;5;900800083;Çevre ve Şehircilik Bakanlığı;Mühendis;Ordu;Lisans;1;;92.545;92.545;"4639;3252;4314";4639 - Aşağıdaki lisans programlarından birinden mezun olmak. | 3252 - Makine Mühendisliği | 4314 - Makine ve İmalat Mühendisliği;18ccf394-5f25-e511-b6dc-14feb5cc13c9
2013;5;900800023;Çevre ve Şehircilik Bakanlığı;Mühendis;Artvin;Lisans;1;;91.786;91.786;"4611;3160;3162";4611 - Aşağıdaki lisans programlarından birinden mezun olmak. | 3160 - Elektrik Mühendisliği | 3162 - Elektrik ve Elektronik Mühendisliği / Elektrik-Elektronik Mühendisliği;dccbf394-5f25-e511-b6dc-14feb5cc13c9
2013;5;900800033;Çevre ve Şehircilik Bakanlığı;Mühendis;Bolu;Lisans;1;;91.18;91.18;"4639;3252;4314";4639 - Aşağıdaki lisans programlarından birinden mezun olmak. | 3252 - Makine Mühendisliği | 4314 - Makine ve İmalat Mühendisliği;e6cbf394-5f25-e511-b6dc-14feb5cc13c9
2013;5;900800043;Çevre ve Şehircilik Bakanlığı;Mühendis;Düzce;Lisans;1;;90.306;90.306;"4611;3160;3162";4611 - Aşağıdaki lisans programlarından birinden mezun olmak. | 3160 - Elektrik Mühendisliği | 3162 - Elektrik ve Elektronik Mühendisliği / Elektrik-Elektronik Mühendisliği;f0cbf394-5f25-e511-b6dc-14feb5cc13c9
2013;5;900800045;Çevre ve Şehircilik Bakanlığı;Mühendis;Düzce;Lisans;1;;90.18;90.18;"4639;3252;4314";4639 - Aşağıdaki lisans programlarından birinden mezun olmak. | 3252 - Makine Mühendisliği | 4314 - Makine ve İmalat Mühendisliği;f2cbf394-5f25-e511-b6dc-14feb5cc13c9
2013;5;900800068;Çevre ve Şehircilik Bakanlığı;Mühendis;Kastamonu;Lisans;1;;89.793;89.793;"4611;3160;3162";4611 - Aşağıdaki lisans programlarından birinden mezun olmak. | 3160 - Elektrik Mühendisliği | 3162 - Elektrik ve Elektronik Mühendisliği / Elektrik-Elektronik Mühendisliği;09ccf394-5f25-e511-b6dc-14feb5cc13c9
2013;5;900800040;Çevre ve Şehircilik Bakanlığı;Mühendis;Denizli;Lisans;1;;89.732;89.732;"4639;3252;4314";4639 - Aşağıdaki lisans programlarından birinden mezun olmak. | 3252 - Makine Mühendisliği | 4314 - Makine ve İmalat Mühendisliği;edcbf394-5f25-e511-b6dc-14feb5cc13c9
2013;5;900800084;Çevre ve Şehircilik Bakanlığı;Mühendis;Ordu;Lisans;1;;89.65;89.65;"4611;3160;3162";4611 - Aşağıdaki lisans programlarından birinden mezun olmak. | 3160 - Elektrik Mühendisliği | 3162 - Elektrik ve Elektronik Mühendisliği / Elektrik-Elektronik Mühendisliği;19ccf394-5f25-e511-b6dc-14feb5cc13c9
2013;5;900800021;Çevre ve Şehircilik Bakanlığı;Mühendis;Antalya;Lisans;1;;89.35;89.35;"4669;3221";4669 - Aşağıdaki lisans programlarından birinden mezun olmak. | 3221 - İnşaat Mühendisliği;dacbf394-5f25-e511-b6dc-14feb5cc13c9
