yil;donem;kadro_kodu;kurum;unvan;il;ogrenim;kontenjan;bos_kadro;min_puan;max_puan;nitelik_kodlari;nitelikler;kadro_guid
2020;5;118914101;Elazığ Keban Toplum Sağlığı Merkezi;Hemşire;Elazığ;Ortaogretim;1;;90.241;90.241;"2125;6205;6205;6205";2125 - Aşağıdaki ortaöğretim programlarından birinden mezun olmak. | 6205 - Hemşirelik-Ebelik-Sağlık Memurluğu - Hemşirelik Dalı (Dal kod: 101) | 6205 - Hemşirelik-Ebelik-Sağlık Memurluğu - Sağlık Memurluğu Dalı (Dal kod: 103) | 6205 - Hemşirelik-Ebelik-Sağlık Memurluğu - Ebelik-Hemşirelik Dalı (Dal kod: 104);94fd2690-376f-ea11-80f5-a0369f7d1486
2020;5;117746003;T.C. Sağlık Bakanlığı Kütahya Yoncalı Fizik Tedavi ve Rehabilitasyon Hastanesi;Hemşire;Kütahya;Ortaogretim;1;;89.923;89.923;"2125;6205;6205;6205";2125 - Aşağıdaki ortaöğretim programlarından birinden mezun olmak. | 6205 - Hemşirelik-Ebelik-Sağlık Memurluğu - Hemşirelik Dalı (Dal kod: 101) | 6205 - Hemşirelik-Ebelik-Sağlık Memurluğu - Sağlık Memurluğu Dalı (Dal kod: 103) | 6205 - Hemşirelik-Ebelik-Sağlık Memurluğu - Ebelik-Hemşirelik Dalı (Dal kod: 104);96032790-376f-ea11-80f5-a0369f7d1486
2020;5;117704702;T.C. Sağlık Bakanlığı Ankara Gazi Mustafa Kemal Devlet Hastanesi;Hemşire;Ankara;Ortaogretim;1;;89.581;89.581;"2125;6205;6205;6205";2125 - Aşağıdaki ortaöğretim programlarından birinden mezun olmak. | 6205 - Hemşirelik-Ebelik-Sağlık Memurluğu - Hemşirelik Dalı (Dal kod: 101) | 6205 - Hemşirelik-Ebelik-Sağlık Memurluğu - Sağlık Memurluğu Dalı (Dal kod: 103) | 6205 - Hemşirelik-Ebelik-Sağlık Memurluğu - Ebelik-Hemşirelik Dalı (Dal kod: 104);06fa2690-376f-ea11-80f5-a0369f7d1486
2020;5;110835101;Kayseri Bünyan 1 Nolu Acil Sağlık Hizmetleri İstasyonu;Sağlık Teknisyeni (İlk ve Acil Yardım);Kayseri;Ortaogretim;2;;87.285;89.322;"2087;6201";2087 - Aşağıdaki ortaöğretim programlarından birinden mezun olmak. | 6201 - Acil Sağlık Hizmetleri - Acil Tıp Teknisyenliği Dalı (Dal kod: 101);1e022790-376f-ea11-80f5-a0369f7d1486
2020;5;188794402;Hatay Kırıkhan 4 Nolu Acil Sağlık Hizmetleri İstasyonu;Sağlık Teknisyeni (İlk ve Acil Yardım);Hatay;Ortaogretim;1;;86.918;86.918;"2087;6201";2087 - Aşağıdaki ortaöğretim programlarından birinden mezun olmak. | 6201 - Acil Sağlık Hizmetleri - Acil Tıp Teknisyenliği Dalı (Dal kod: 101);95ff2690-376f-ea11-80f5-a0369f7d1486
2020;5;172664201;Aydın Kuşadası 3 (Kadıkalesi) Nolu Acil Sağlık Hizmetleri İstasyonu;Sağlık Teknisyeni (İlk ve Acil Yardım);Aydın;Ortaogretim;1;;86.834;86.834;"2087;6201";2087 - Aşağıdaki ortaöğretim programlarından birinden mezun olmak. | 6201 - Acil Sağlık Hizmetleri - Acil Tıp Teknisyenliği Dalı (Dal kod: 101);cefa2690-376f-ea11-80f5-a0369f7d1486
2020;5;112743102;T.C. Sağlık Bakanlığı Doğanşehir Şehit Esra Köse Başaran Devlet Hastanesi;Hemşire;Malatya;Ortaogretim;1;;86.651;86.651;"2125;6205;6205;6205";2125 - Aşağıdaki ortaöğretim programlarından birinden mezun olmak. | 6205 - Hemşirelik-Ebelik-Sağlık Memurluğu - Hemşirelik Dalı (Dal kod: 101) | 6205 - Hemşirelik-Ebelik-Sağlık Memurluğu - Sağlık Memurluğu Dalı (Dal kod: 103) | 6205 - Hemşirelik-Ebelik-Sağlık Memurluğu - Ebelik-Hemşirelik Dalı (Dal kod: 104);d5032790-376f-ea11-80f5-a0369f7d1486
2020;5;115910104;T.C. Sağlık Bakanlığı Bor Devlet Hastanesi;Sağlık Teknisyeni (İlk ve Acil Yardım);Niğde;Ortaogretim;1;;86.283;86.283;"2087;6201";2087 - Aşağıdaki ortaöğretim programlarından birinden mezun olmak. | 6201 - Acil Sağlık Hizmetleri - Acil Tıp Teknisyenliği Dalı (Dal kod: 101);cd042790-376f-ea11-80f5-a0369f7d1486
2020;5;173220301;Denizli Tavas İlçe Sağlık Müdürlüğü;Hemşire;Denizli;Ortaogretim;1;;85.783;85.783;"2125;6205;6205;6205";2125 - Aşağıdaki ortaöğretim programlarından birinden mezun olmak. | 6205 - Hemşirelik-Ebelik-Sağlık Memurluğu - Hemşirelik Dalı (Dal kod: 101) | 6205 - Hemşirelik-Ebelik-Sağlık Memurluğu - Sağlık Memurluğu Dalı (Dal kod: 103) | 6205 - Hemşirelik-Ebelik-Sağlık Memurluğu - Ebelik-Hemşirelik Dalı (Dal kod: 104);06fd2690-376f-ea11-80f5-a0369f7d1486
2020;5;110896101;Kütahya 3 Nolu Acil Sağlık Hizmetleri İstasyonu;Sağlık Teknisyeni (İlk ve Acil Yardım);Kütahya;Ortaogretim;1;;85.29;85.29;"2087;6201";2087 - Aşağıdaki ortaöğretim programlarından birinden mezun olmak. | 6201 - Acil Sağlık Hizmetleri - Acil Tıp Teknisyenliği Dalı (Dal kod: 101);91032790-376f-ea11-80f5-a0369f7d1486
2020;5;117723004;T.C. Sağlık Bakanlığı Eskişehir Yunus Emre Devlet Hastanesi;Hemşire;Eskişehir;Ortaogretim;2;;85.231;92.762;"2125;6205;6205;6205";2125 - Aşağıdaki ortaöğretim programlarından birinden mezun olmak. | 6205 - Hemşirelik-Ebelik-Sağlık Memurluğu - Hemşirelik Dalı (Dal kod: 101) | 6205 - Hemşirelik-Ebelik-Sağlık Memurluğu - Sağlık Memurluğu Dalı (Dal kod: 103) | 6205 - Hemşirelik-Ebelik-Sağlık Memurluğu - Ebelik-Hemşirelik Dalı (Dal kod: 104);8bfe2690-376f-ea11-80f5-a0369f7d1486
2020;5;113790101;T.C. Sağlık Bakanlığı Geyve Devlet Hastanesi;Hemşire;Sakarya;Ortaogretim;1;;85.19;85.19;"2125;6205;6205;6205";2125 - Aşağıdaki ortaöğretim programlarından birinden mezun olmak. | 6205 - Hemşirelik-Ebelik-Sağlık Memurluğu - Hemşirelik Dalı (Dal kod: 101) | 6205 - Hemşirelik-Ebelik-Sağlık Memurluğu - Sağlık Memurluğu Dalı (Dal kod: 103) | 6205 - Hemşirelik-Ebelik-Sağlık Memurluğu - Ebelik-Hemşirelik Dalı (Dal kod: 104);86052790-376f-ea11-80f5-a0369f7d1486
2020;5;171634901;Bursa 34 Nolu (Eskikaraağaç Mevkii) Acıl Sağlık Hizmetleri Istasyonu;Sağlık Teknisyeni (İlk ve Acil Yardım);Bursa;Ortaogretim;1;;85.148;85.148;"2087;6201";2087 - Aşağıdaki ortaöğretim programlarından birinden mezun olmak. | 6201 - Acil Sağlık Hizmetleri - Acil Tıp Teknisyenliği Dalı (Dal kod: 101);20fc2690-376f-ea11-80f5-a0369f7d1486
2020;5;172696001;Malatya Doğanşehir 3 Nolu Acil Sağlık Hizmetleri İstasyonu;Sağlık Teknisyeni (İlk ve Acil Yardım);Malatya;Ortaogretim;1;;85.064;85.064;"2087;6201";2087 - Aşağıdaki ortaöğretim programlarından birinden mezun olmak. | 6201 - Acil Sağlık Hizmetleri - Acil Tıp Teknisyenliği Dalı (Dal kod: 101);dc032790-376f-ea11-80f5-a0369f7d1486
