yil;donem;kadro_kodu;kurum;unvan;il;ogrenim;kontenjan;bos_kadro;min_puan;max_puan;nitelik_kodlari;nitelikler;kadro_guid
2024;4;104012929;Tarım ve Orman Bakanlığı Ankara İl Müdürlüğü İdari ve Mali İşler Şube Müdürlüğü;Destek Personeli (Temizlik Görevlisi);Ankara;Ortaogretim;1;;95.793;95.793;2001;2001 - Herhangi bir ortaöğretim programından mezun olmak.;a81ab05d-16c0-ee11-b163-a0369f7d1d8e
2024;4;104018494;Tarım ve Orman Bakanlığı Tekirdağ İl Müdürlüğü Saray İlçe Müdürlüğü;Destek Personeli (Temizlik Görevlisi);Tekirdağ;Ortaogretim;1;;94.169;94.169;2001;2001 - Herhangi bir ortaöğretim programından mezun olmak.;7e24b05d-16c0-ee11-b163-a0369f7d1d8e
2024;4;104014490;Tarım ve Orman Bakanlığı Diyarbakır Gap Uluslararası Tarımsal Araştırma ve Eğitim Merkezi Müdürlüğü;Destek Personeli (Temizlik Görevlisi);Diyarbakır;Ortaogretim;1;;93.97;93.97;2001;2001 - Herhangi bir ortaöğretim programından mezun olmak.;491db05d-16c0-ee11-b163-a0369f7d1d8e
2024;4;104015750;Tarım ve Orman Bakanlığı İzmir İl Müdürlüğü Bornova İlçe Müdürlüğü;Destek Personeli (Temizlik Görevlisi);İzmir;Ortaogretim;1;;93.398;93.398;2001;2001 - Herhangi bir ortaöğretim programından mezun olmak.;3720b05d-16c0-ee11-b163-a0369f7d1d8e
2024;4;104016681;Tarım ve Orman Bakanlığı Kocaeli İl Müdürlüğü Çayırova İlçe Müdürlüğü;Destek Personeli (Temizlik Görevlisi);Kocaeli;Ortaogretim;1;;93.141;93.141;2001;2001 - Herhangi bir ortaöğretim programından mezun olmak.;6921b05d-16c0-ee11-b163-a0369f7d1d8e
2024;4;104018697;Tarım ve Orman Bakanlığı Rize 12. Böl.Md. Trabzon İl Şb.Md. Sürmene Şefliği;Destek Personeli (Temizlik Görevlisi);Trabzon;Ortaogretim;1;;92.992;92.992;2001;2001 - Herhangi bir ortaöğretim programından mezun olmak.;c924b05d-16c0-ee11-b163-a0369f7d1d8e
2024;4;104016513;Tarım ve Orman Bakanlığı Ankara 9. Bölge Müdürlüğü Kırıkkale İl Şube Müdürlüğü;Destek Personeli (Temizlik Görevlisi);Kırıkkale;Ortaogretim;1;;92.229;92.229;2001;2001 - Herhangi bir ortaöğretim programından mezun olmak.;5526b05d-16c0-ee11-b163-a0369f7d1d8e
2024;4;104011921;Tarım ve Orman Bakanlığı Konya İl Müdürlüğü Ereğli İlçe Müdürlüğü;Destek Personeli (Şoför);Konya;Ortaogretim;1;;91.74;91.74;"2001;6514;7302";2001 - Herhangi bir ortaöğretim programından mezun olmak. | 6514 - D sınıfı sürücü belgesine sahip olmak | 7302 - Bakınız Başvurma Özel Şartları Bölümü Şoför;c021b05d-16c0-ee11-b163-a0369f7d1d8e
2024;4;104017164;Tarım ve Orman Bakanlığı Manisa İl Müdürlüğü Gördes İlçe Müdürlüğü;Destek Personeli (Temizlik Görevlisi);Manisa;Ortaogretim;1;;91.674;91.674;2001;2001 - Herhangi bir ortaöğretim programından mezun olmak.;5422b05d-16c0-ee11-b163-a0369f7d1d8e
2024;4;104014000;Tarım ve Orman Bakanlığı Erzurum 13. Böl.Md. Bingöl İl Şb.Md. Bingöl Şefliği;Destek Personeli (Temizlik Görevlisi);Bingöl;Ortaogretim;1;;91.541;91.541;2001;2001 - Herhangi bir ortaöğretim programından mezun olmak.;fb1bb05d-16c0-ee11-b163-a0369f7d1d8e
