yil;donem;kadro_kodu;kurum;unvan;il;ogrenim;kontenjan;bos_kadro;min_puan;max_puan;nitelik_kodlari;nitelikler;kadro_guid
2012;3;3231125;Gıda,Tarım ve Hayvancılık Bakanlığı;Mühendis;Antalya;Lisans;1;;95.131;95.131;"4799;3191";4799 - Aşağıdaki lisans programlarından birinden mezun olmak. | 3191 - Gıda Mühendisliği;9bf6afdc-2826-e511-b6dc-14feb5cc13c9
2012;3;3231373;Gıda,Tarım ve Hayvancılık Bakanlığı;Mühendis;Kocaeli;Lisans;1;;94.79;94.79;"4799;3191";4799 - Aşağıdaki lisans programlarından birinden mezun olmak. | 3191 - Gıda Mühendisliği;28f7afdc-2826-e511-b6dc-14feb5cc13c9
2012;3;3231105;Gıda,Tarım ve Hayvancılık Bakanlığı;Mühendis;Ankara;Lisans;1;;92.378;92.378;"4799;3191";4799 - Aşağıdaki lisans programlarından birinden mezun olmak. | 3191 - Gıda Mühendisliği;91f6afdc-2826-e511-b6dc-14feb5cc13c9
2012;3;3231079;Gıda,Tarım ve Hayvancılık Bakanlığı;Mühendis;Adıyaman;Lisans;1;;91.578;91.578;"4799;3191";4799 - Aşağıdaki lisans programlarından birinden mezun olmak. | 3191 - Gıda Mühendisliği;7ff6afdc-2826-e511-b6dc-14feb5cc13c9
2012;3;3231103;Gıda,Tarım ve Hayvancılık Bakanlığı;Mühendis;Ankara;Lisans;1;;90.484;90.484;"4799;3191";4799 - Aşağıdaki lisans programlarından birinden mezun olmak. | 3191 - Gıda Mühendisliği;90f6afdc-2826-e511-b6dc-14feb5cc13c9
2012;3;3231401;Gıda,Tarım ve Hayvancılık Bakanlığı;Mühendis;Manisa;Lisans;1;;90.323;90.323;"4831;3202;8258;8289";4831 - Aşağıdaki lisans programlarından birinden mezun olmak. | 3202 - Hayvansal Üretim | 8258 - Süt Teknolojisi | 8289 - Zootekni / Zooteknik;3df7afdc-2826-e511-b6dc-14feb5cc13c9
2012;3;3231675;Gıda,Tarım ve Hayvancılık Bakanlığı;Veteriner Hekim;Eskişehir;Lisans;1;;90.277;90.277;"4607;6373";4607 - Aşağıdaki lisans programlarından birinden mezun olmak. | 6373 - Veteriner;ddf6afdc-2826-e511-b6dc-14feb5cc13c9
2012;3;3231319;Gıda,Tarım ve Hayvancılık Bakanlığı;Mühendis;İzmir;Lisans;1;;89.819;89.819;"4799;3191";4799 - Aşağıdaki lisans programlarından birinden mezun olmak. | 3191 - Gıda Mühendisliği;0df7afdc-2826-e511-b6dc-14feb5cc13c9
2012;3;3231139;Gıda,Tarım ve Hayvancılık Bakanlığı;Mühendis;Aydın;Lisans;1;;89.717;89.717;"4818;8337;4819;3320";4818 - Aşağıdaki lisans programlarından birinden mezun olmak. | 8337 - Su Ürünleri Mühendisliği | 4819 - Aşağıdaki lisans programlarından birinden mezun olmak. | 3320 - Su Ürünleri;a2f6afdc-2826-e511-b6dc-14feb5cc13c9
2012;3;3231211;Gıda,Tarım ve Hayvancılık Bakanlığı;Mühendis;Düzce;Lisans;1;;89.54;89.54;"4831;3202;8258;8289";4831 - Aşağıdaki lisans programlarından birinden mezun olmak. | 3202 - Hayvansal Üretim | 8258 - Süt Teknolojisi | 8289 - Zootekni / Zooteknik;e7f7afdc-2826-e511-b6dc-14feb5cc13c9
