yil;donem;kadro_kodu;kurum;unvan;il;ogrenim;kontenjan;bos_kadro;min_puan;max_puan;nitelik_kodlari;nitelikler;kadro_guid
2017;2;190850025;Atatürk Orman Çiftliği Müdürlüğü;Memur;Ankara;Ortaogretim;2;;97.161;98.09;"2001;7225";2001 - Herhangi bir ortaöğretim programından mezun olmak. | 7225 - Güvenlik Tahkikatının Olumlu Sonuçlanması.;b597bedb-81c8-e711-80d9-a0369f7d1d8e
2017;2;191420369;Ekonomi Bakanlığı;Şoför;Ankara;Ortaogretim;1;;96.851;96.851;"2001;6506;7225;7302";2001 - Herhangi bir ortaöğretim programından mezun olmak. | 6506 - B sınıfı sürücü belgesine sahip olmak | 7225 - Güvenlik Tahkikatının Olumlu Sonuçlanması. | 7302 - Bakınız Başvurma Özel Şartları Bölümü Şoför;ac97bedb-81c8-e711-80d9-a0369f7d1d8e
2017;2;191200817;T.C.Devlet Demiryolları İşletmesi Genel Müdürlüğü;Teknisyen;Ankara;Ortaogretim;1;;96.69;96.69;"2023;6013;6014;6014;7225;7300;7327";2023 - Aşağıdaki ortaöğretim programlarından birinden mezun olmak. | 6013 - Elektrik-Elektronik Teknolojisi | 6014 - Endüstriyel Otomasyon Teknolojileri - Endüstriyel Kontrol Dalı (Dal kod: 1) | 6014 - Endüstriyel Otomasyon Teknolojileri - Endüstriyel Elektronik Dalı (Dal kod: 102) | 7225 - Güvenlik Tahkikatının Olumlu Sonuçlanması. | 7300 - Bu kadro/pozisyonda vardiya sistemi uygulanmaktadır. | 7327 - (Bakınız Başvurma Özel Şartları Bölümü TCDD Genel Müdürlüğü).;ad97bedb-81c8-e711-80d9-a0369f7d1d8e
2017;2;190180377;Gıda, Tarım ve Hayvancılık Bakanlığı;Hizmetli;Aksaray;Ortaogretim;1;;95.668;95.668;"2001;7225";2001 - Herhangi bir ortaöğretim programından mezun olmak. | 7225 - Güvenlik Tahkikatının Olumlu Sonuçlanması.;f69abedb-81c8-e711-80d9-a0369f7d1d8e
2017;2;190900857;Yükseköğretim Kurulu Başkanlığı;Şoför;Ankara;Ortaogretim;3;;95.291;95.811;"2001;6506;7225;7302";2001 - Herhangi bir ortaöğretim programından mezun olmak. | 6506 - B sınıfı sürücü belgesine sahip olmak | 7225 - Güvenlik Tahkikatının Olumlu Sonuçlanması. | 7302 - Bakınız Başvurma Özel Şartları Bölümü Şoför;b697bedb-81c8-e711-80d9-a0369f7d1d8e
2017;2;191080361;Devlet Hava Meydanları İşletmesi Genel Müdürlüğü;Teknisyen;Adana;Ortaogretim;1;;94.5;94.5;"2061;6033;7225";2061 - Aşağıdaki ortaöğretim programlarından birinden mezun olmak. | 6033 - Makine Teknolojisi | 7225 - Güvenlik Tahkikatının Olumlu Sonuçlanması.;b796bedb-81c8-e711-80d9-a0369f7d1d8e
2017;2;190180385;Gıda, Tarım ve Hayvancılık Bakanlığı;Hizmetli;Artvin;Ortaogretim;1;;94.079;94.079;"2001;7225";2001 - Herhangi bir ortaöğretim programından mezun olmak. | 7225 - Güvenlik Tahkikatının Olumlu Sonuçlanması.;dc97bedb-81c8-e711-80d9-a0369f7d1d8e
2017;2;190180457;Gıda, Tarım ve Hayvancılık Bakanlığı;Memur;Aksaray;Ortaogretim;2;;92.704;92.924;"2075;6040;6042;2079;6040;6042;7225";2075 - Aşağıdaki ortaöğretim programlarından birinden mezun olmak. | 6040 - Muhasebe ve Finansman | 6042 - Pazarlama ve Perakende - Ticaret / A-B Grubu (Ticaret Lisesi) Dalı (Dal kod: 101) | 2079 - Aşağıdaki ortaöğretim programlarından birinden mezun olmak. | 6040 - Muhasebe ve Finansman - Muhasebe / Muhasebe ve Finansman Dalı (Dal kod: 103) | 6042 - Pazarlama ve Perakende | 7225 - Güvenlik Tahkikatının Olumlu Sonuçlanması.;f59abedb-81c8-e711-80d9-a0369f7d1d8e
2017;2;190180481;Gıda, Tarım ve Hayvancılık Bakanlığı;Şoför;Aksaray;Ortaogretim;1;;92.531;92.531;"2001;6514;7225;7302";2001 - Herhangi bir ortaöğretim programından mezun olmak. | 6514 - D sınıfı sürücü belgesine sahip olmak | 7225 - Güvenlik Tahkikatının Olumlu Sonuçlanması. | 7302 - Bakınız Başvurma Özel Şartları Bölümü Şoför;f79abedb-81c8-e711-80d9-a0369f7d1d8e
2017;2;110450777;Giresun Üniversitesi;Kaloriferci;Giresun;Ortaogretim;1;;92.352;92.352;"2001;6251;6297;6661;6663;7225;7347";2001 - Herhangi bir ortaöğretim programından mezun olmak. | 6251 - M.E.B.'Dan Onaylı Doğalgaz Kalorifer Ateşçiliği Sertifikası Sahibi olmak. | 6297 - M.E.B.'Dan Onaylı Kalorifer Ateşçiliği Sertifikası Sahibi olmak. | 6661 - 3308 Sayılı Kanuna Göre Kalorifercilik Dalında Ustalık Belgesine Sahip olmak. | 6663 - 3308 Sayılı Kanuna Göre Kalorifercilik Dalında Kalfalık Belgesine Sahip olmak. | 7225 - Güvenlik Tahkikatının Olumlu Sonuçlanması. | 7347 - (Bakınız Başvurma Özel Şartları Bölümü Kaloriferci).;ac98bedb-81c8-e711-80d9-a0369f7d1d8e
